t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
10000,348,57,116,119,2,18,9,10,9,2.861,38,2,0,61,376,82,0,0,70,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,204,98,148,190,4,27,7.968,10,16,3.607,64,2,1,113,624,146,0,0,114,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,220,111,106,203,0,20,10,10,6,2.423,96,2,1,186,868,213,0,0,198,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,197,110,124,209,4,21,8.8,10,12,3.299,131,4,0,248,1087,272,0,0,274,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,139,125,129,247,2,22,9.417,10,8,2.805,153,4,1,298,1297,330,0,0,335,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,126,121,125,268,1,27,9.464,10,9,2.908,191,4,0,365,1482,390,0,0,410,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,128,135,115,262,1,27,8.929,10,11,3.183,229,5,2,419,1686,441,0,0,501,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,109,132,119,280,1,30,9,10,11,3.14,261,5,0,476,1855,494,0,0,570,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,160,111,96,273,5,31,8.167,10,17,3.761,310,5,3,549,2043,541,0,0,672,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,106,131,123,280,2,27,9.138,10,12,3.285,335,5,1,604,2283,608,0,0,748,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,157,114,134,235,1,27,8.893,10,12,3.258,384,5,1,648,2460,653,0,0,849,748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,161,119,133,227,0,26,9.423,10,9,2.932,425,5,1,704,2695,717,0,0,940,833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130000,115,133,129,263,1,25,10,10,6,2.519,444,5,2,758,2855,765,0,0,984,881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,91,149,88,312,0,28,9.929,10,7,2.619,456,5,1,808,2979,810,0,0,1021,929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000,107,140,76,317,2,28,9.033,10,11,3.134,482,6,2,867,3133,847,0,0,1087,996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
