t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
10000,815,72,281,112,13,25,9.237,10,13,2.89,53,2,1,37,598,124,0,0,59,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,877,66,237,100,11,21,9.156,10,10,2.65,88,2,0,68,838,177,0,0,149,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,862,79,238,101,6,23,9.793,10,6,1.872,115,2,0,99,1050,233,0,0,211,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,856,83,223,118,5,26,9.29,10,9,2.266,128,2,1,127,1156,263,0,0,244,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,927,81,167,105,6,17,8.565,10,9,2.632,147,3,2,163,1322,305,0,0,327,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,985,80,113,102,1,13,9.429,10,5,1.87,161,3,0,188,1407,330,0,0,374,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,983,74,114,109,4,13,8.118,10,7,2.537,182,3,0,215,1508,363,0,0,421,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,966,69,141,104,1,18,9.526,10,7,2.365,218,3,1,240,1689,409,0,0,487,699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,960,76,142,102,4,15,9.263,10,7,2.525,243,3,0,269,1844,454,0,0,545,752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,858,98,191,133,9,19,8.464,10,10,2.823,263,3,1,300,2011,496,0,0,571,775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,833,101,205,141,7,22,8,10,15,3.504,287,4,0,330,2162,538,0,0,627,818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,920,77,181,102,7,16,8.783,10,9,2.522,332,4,0,371,2363,586,0,0,731,924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
