t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
10000,331,63,118,128,3,18,9.143,10,10,3.101,44,2,0,71,453,101,0,0,76,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,255,90,132,162,5,22,8.333,10,15,3.379,77,2,2,130,727,170,0,0,143,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,239,105,129,167,1,19,9.65,10,8,2.521,100,2,2,185,924,220,0,0,210,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,228,104,125,183,1,19,9.6,10,7,2.571,133,4,1,246,1101,272,0,0,275,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,160,122,141,217,0,22,9.455,10,9,2.794,154,4,0,302,1295,331,0,0,322,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,128,133,121,258,2,23,8.76,10,10,2.837,175,4,0,361,1431,376,0,0,361,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,121,136,114,269,0,25,9.64,10,7,2.427,196,4,2,415,1580,418,0,0,419,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,111,146,81,302,0,23,9.739,10,6,2.26,216,4,0,483,1728,459,0,0,471,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,138,128,103,271,1,25,9.346,10,7,2.455,251,4,0,541,1924,504,0,0,551,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,99,147,88,306,4,25,8.793,10,9,2.702,268,4,1,607,2057,554,0,0,591,658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,87,145,60,348,0,26,9.654,10,6,2.305,281,4,2,680,2156,591,0,0,627,689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,67,164,19,389,1,22,9.565,10,6,2.299,289,5,2,739,2231,626,0,0,651,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130000,60,169,8,403,0,20,10,10,4,1.985,293,5,11,773,2277,645,0,0,670,714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,58,172,6,404,0,19,10,10,4,1.959,295,5,11,793,2305,659,0,0,685,719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000,89,161,22,368,0,18,10,10,4,1.991,319,6,4,840,2407,687,0,0,736,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
