t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts
20000,460,1,19,32,16,1,2.882,6,7,2.375,24,3,1,41,1507,9,1,0,10,19,2,1438,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,468,2,15,27,15,2,2.412,5,10,3.007,60,4,2,107,3736,32,4,0,41,67,3,3585,11,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,478,1,10,23,12,1,2.385,6,7,2.565,83,5,4,155,5556,46,6,0,62,96,3,5353,15,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,441,3,23,45,25,3,2.393,6,12,3.119,124,8,4,214,8287,64,9,0,88,130,3,7990,24,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,435,5,30,42,20,4,2.875,6,10,2.82,160,8,1,272,10885,88,12,0,116,165,3,10481,26,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,444,4,29,35,20,4,2.583,5,9,2.919,188,8,2,327,13283,105,13,1,152,217,3,12791,31,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,463,1,20,28,16,1,2.765,5,7,2.631,220,8,1,381,15510,128,17,1,188,262,3,14943,32,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160000,436,4,31,41,20,4,2.833,5,9,2.84,253,8,1,443,17623,149,18,1,214,298,3,16963,39,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,444,2,22,44,23,2,2.56,4,7,2.437,286,9,0,494,20305,172,20,1,241,338,3,19568,43,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200000,442,4,16,50,20,4,2.667,4,7,2.517,312,10,3,552,22669,193,27,1,263,369,3,21865,44,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220000,418,4,31,59,27,4,2.839,4,9,2.561,346,11,1,606,25662,224,30,1,290,403,3,24761,47,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240000,425,3,27,57,26,3,2.793,4,6,1.715,378,11,2,670,28221,249,31,2,323,446,3,27233,50,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260000,437,2,29,44,27,2,2.448,4,7,2.165,416,11,0,738,30985,286,35,5,365,500,3,29901,55,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280000,462,2,13,35,19,2,2.286,4,6,2.297,447,11,2,792,33243,298,35,6,399,543,3,32092,59,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300000,456,3,23,30,19,3,2.364,3,9,2.827,483,13,2,845,35787,314,41,6,429,574,3,34559,64,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320000,478,2,5,27,12,2,2.143,3,6,2.468,513,13,4,898,37621,327,42,6,453,600,3,36341,69,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340000,465,1,14,32,17,1,2.556,3,5,2.175,548,13,0,951,39911,348,43,6,475,627,3,38549,69,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360000,455,2,19,36,23,2,2.16,3,7,2.317,587,15,3,1012,42100,361,45,6,500,668,3,40647,72,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380000,419,3,33,57,35,3,2.342,4,7,2.252,641,17,0,1083,45416,392,49,6,527,696,3,43848,73,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400000,448,1,17,46,28,1,2.172,3,5,1.651,702,18,2,1161,49138,425,51,6,577,757,3,47437,74,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420000,451,3,19,39,24,3,2.111,3,7,1.811,745,18,2,1222,51872,446,53,6,610,796,3,50080,76,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440000,460,0,11,41,24,0,2.167,3,8,2.225,786,19,1,1282,54734,456,58,6,640,828,3,52870,81,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460000,469,3,14,26,14,3,2.294,3,5,2.039,820,19,2,1329,56892,471,59,6,667,856,3,54957,84,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480000,465,3,13,31,16,3,2.263,3,9,2.394,849,21,2,1377,58713,487,63,6,688,879,3,56722,91,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500000,476,2,11,23,13,2,2.2,3,7,2.423,880,22,2,1423,60831,501,64,6,709,901,3,58778,93,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520000,472,0,9,31,16,0,2.5,4,9,2.953,903,22,3,1468,62650,519,68,6,725,919,3,60549,95,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540000,468,0,13,31,19,0,2.316,4,8,2.655,938,22,3,1522,64596,532,71,6,758,955,3,62418,100,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0
