t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
5000,345,23,14,122,22,13,2.771,8,6,1.653,76,6,23,206,899,2,0,0,58,91,0,1586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,38,29,215,8,5,1.75
10000,207,46,15,219,37,28,2.662,8,10,2.217,228,8,24,561,2947,12,0,0,205,264,0,5294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,70,92,767,18,5,1.778
15000,172,38,22,257,33,27,3.183,8,9,2.463,380,10,15,926,5387,16,4,0,394,478,0,9640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,91,163,1495,17,6,1.882
20000,188,34,10,268,18,19,3.838,8,10,2.954,472,10,28,1265,7221,21,5,0,553,708,0,13105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,117,202,2509,16,7,2.313
25000,170,44,12,279,23,24,3.596,8,13,3.257,558,11,27,1585,8972,26,5,0,700,918,0,16417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,110,237,3571,16,6,2.25
30000,154,36,11,301,30,19,3.469,8,15,3.195,646,13,16,1897,10732,29,7,0,846,1103,0,19696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,117,267,4675,17,7,2.412
35000,167,41,13,279,12,20,4.688,8,14,3.57,728,14,31,2159,12269,33,7,0,988,1278,0,22654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,141,303,5947,17,6,2.353
40000,172,44,13,269,12,22,4.412,8,13,3.388,786,17,28,2448,13799,37,8,0,1124,1475,0,25497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,101,321,7045,19,5,2.158
45000,151,42,21,281,30,27,3.772,8,19,3.789,887,19,21,2782,15717,42,12,0,1270,1695,0,29233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,80,363,7971,17,6,2.118
50000,169,34,20,273,25,25,3.64,8,16,3.721,990,19,24,3134,17839,47,12,0,1429,1943,0,33093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,105,397,8878,21,5,1.952
55000,166,41,27,264,28,26,3.574,8,17,3.572,1095,20,20,3478,19874,59,12,0,1597,2182,0,36709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,99,433,9919,22,4,1.864
60000,191,37,20,248,13,23,4.25,8,16,3.673,1173,22,31,3805,21447,61,14,0,1751,2401,0,39722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,104,465,10958,18,5,2.167
