t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
10000,972,42,187,79,12,18,8.433,10,12,3.093,48,2,0,33,438,98,0,0,48,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,978,54,169,79,4,18,10,10,5,1.768,74,2,0,61,665,148,0,0,106,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,974,59,150,97,5,17,9.591,10,8,2.367,86,2,0,88,792,182,0,0,135,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,1017,50,139,74,5,14,8.737,10,9,2.603,108,2,1,110,952,216,0,0,192,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,1017,57,127,79,2,13,9.933,10,4,1.533,124,2,0,136,1076,250,0,0,223,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,1003,61,132,84,2,15,8.882,10,5,1.726,134,2,2,163,1174,274,0,0,250,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,987,66,132,95,2,16,9.389,10,6,2.288,150,2,0,197,1295,303,0,0,290,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,921,72,184,103,8,17,9.64,10,6,2.287,165,2,0,211,1429,334,0,0,310,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,905,87,172,116,3,20,9.957,10,5,2.083,178,3,2,243,1560,378,0,0,341,708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,910,82,176,112,6,19,9.36,10,7,2.203,203,3,1,270,1697,399,0,0,388,770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,1013,52,133,82,3,14,9.176,10,6,2.087,226,3,0,304,1801,429,0,0,466,851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,1019,55,131,75,7,12,8.211,10,8,2.249,241,3,1,326,1908,455,0,0,499,909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
