t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts
20000,933,15,59,32,12,9,4.143,5,8,2.386,123,4,4,100,551,229,25,0,183,123,61,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,830,23,121,66,23,16,4.385,5,18,2.966,281,6,1,217,1264,531,60,0,417,302,168,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,902,16,78,44,19,11,3.8,5,15,3.319,426,9,1,336,1893,793,94,0,697,488,242,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,888,24,71,57,14,15,3.897,5,10,2.511,552,13,0,454,2484,1033,122,0,931,643,320,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,887,32,56,65,4,18,4.636,5,12,2.859,657,15,1,561,2954,1228,151,0,1127,775,385,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,897,17,86,40,17,11,4.357,5,16,3.305,837,17,1,671,3661,1538,200,0,1410,991,453,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,798,27,141,74,29,16,4.467,5,13,2.167,1005,19,1,788,4428,1864,245,0,1671,1195,548,0,0,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160000,814,36,110,80,18,20,4.421,5,15,2.561,1147,20,1,884,5067,2128,287,0,1926,1381,639,0,0,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,758,28,178,76,33,20,4.491,5,18,2.777,1343,23,1,1013,5968,2516,327,0,2252,1620,735,0,0,617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200000,888,21,77,54,10,15,4.52,6,13,3.254,1501,26,3,1129,6695,2800,367,0,2572,1876,833,0,0,715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220000,774,34,133,98,23,22,4.6,6,19,3.346,1684,29,1,1249,7560,3150,417,0,2871,2121,969,0,0,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240000,895,18,84,43,17,12,4,5,14,3.073,1861,31,2,1357,8306,3462,462,0,3200,2381,1046,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260000,910,21,60,49,8,15,4.348,5,10,2.206,1977,34,1,1460,8798,3658,492,0,3409,2508,1114,0,0,959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280000,906,21,61,52,12,14,4,5,9,2.478,2114,37,4,1564,9397,3906,524,0,3636,2661,1190,0,0,1041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300000,798,33,125,84,24,19,4.395,5,16,2.831,2272,38,3,1691,10143,4228,555,0,3887,2831,1281,0,0,1114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320000,822,22,135,61,26,14,4.425,5,16,2.911,2451,38,2,1807,10950,4567,595,0,4206,3058,1368,0,0,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340000,770,40,142,88,18,26,4.659,5,15,2.821,2609,38,3,1921,11689,4879,637,0,4469,3263,1474,0,0,1288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360000,943,15,48,34,8,10,4.167,5,11,3.192,2764,40,3,2028,12339,5153,694,0,4799,3500,1546,0,0,1384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380000,877,24,86,53,10,16,4.962,5,6,1.299,2893,44,0,2129,12923,5391,721,0,4999,3659,1634,0,0,1430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400000,891,22,73,54,15,14,4.138,5,14,3.273,3021,46,3,2222,13462,5622,758,0,5221,3813,1702,0,0,1505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420000,889,19,89,43,15,15,4.167,5,15,3.103,3170,51,3,2334,14108,5889,796,0,5482,3985,1788,0,0,1570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
