t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
5000,338,25,16,117,33,22,2.364,5,6,2.016,108,5,19,260,1278,4,0,0,78,101,0,2277,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,18,51,576,14,3,1.214
10000,328,22,21,120,53,21,2.122,3,6,1.437,344,9,18,649,3877,12,1,0,289,329,0,6863,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,14,159,1256,13,2,1.077
15000,317,26,20,127,56,23,2.114,3,5,0.959,596,12,16,1026,6833,16,3,0,510,542,0,12122,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,14,277,1740,14,1,1
20000,307,19,37,127,60,18,2.256,4,6,1.353,835,13,15,1376,9588,25,8,0,729,761,0,17008,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,16,392,2192,15,2,1.267
25000,318,18,29,129,68,18,2.047,3,5,0.943,1091,16,22,1777,12446,35,14,0,958,1007,0,22074,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,522,2696,10,1,1
30000,293,28,29,132,68,26,2.021,3,4,0.748,1388,19,10,2205,15501,41,16,0,1213,1251,0,27528,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,13,675,3222,12,1,0.917
35000,322,20,24,125,67,18,2,2,2,0.161,1658,21,14,2613,18368,47,18,0,1440,1465,0,32634,0,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7,810,3695,7,1,1
40000,304,22,25,139,72,20,2.022,3,3,0.643,1945,24,21,3039,21494,50,23,0,1676,1688,0,38323,0,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,11,960,4263,11,1,1
45000,281,23,32,148,77,23,2.05,3,3,0.322,2217,25,16,3460,24596,61,26,0,1905,1897,0,43958,0,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,14,1109,4825,14,2,1.143
50000,298,29,23,136,64,25,2.056,3,4,0.455,2493,27,22,3893,27789,70,31,0,2159,2135,0,49562,0,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,14,1238,5309,14,1,1
55000,315,21,28,127,70,17,2.011,3,3,0.306,2788,32,20,4319,30847,76,34,0,2418,2388,0,55010,0,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,1379,5861,10,1,1
60000,311,27,27,130,62,25,2,2,2,0.091,3046,33,18,4704,33813,86,34,0,2644,2597,0,60273,0,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,12,1496,6265,12,1,1
65000,327,15,29,112,63,17,2,2,3,0.265,3331,37,20,5094,36943,90,36,0,2887,2821,0,65756,0,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,13,1649,6880,11,2,1.273
70000,358,16,17,104,49,17,2.015,3,4,0.971,3607,38,21,5491,39880,99,37,0,3133,3050,0,71029,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,1790,7398,9,2,1.111
75000,348,22,18,106,49,21,2,2,3,0.73,3890,41,29,5883,42907,110,40,0,3363,3273,0,76321,0,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,14,1930,7869,13,2,1.077
80000,324,25,12,131,57,22,2.038,3,5,0.886,4159,43,20,6281,45721,116,44,0,3588,3481,0,81480,0,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,14,2077,8379,13,2,1.077
85000,311,20,27,138,65,20,2.059,3,4,1.154,4430,46,21,6691,48811,124,49,0,3818,3703,0,87012,0,738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,2206,8885,9,2,1.333
90000,298,21,33,135,69,23,2.033,3,5,0.528,4711,49,16,7097,51909,129,51,0,4063,3944,0,92648,0,775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,14,2345,9376,12,2,1.25
95000,309,24,15,137,66,21,2.023,3,4,0.396,4980,52,10,7505,54905,137,54,0,4299,4163,0,97967,0,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,11,2480,9881,11,2,1.182
100000,341,21,18,102,51,22,2,2,2,0.36,5250,55,22,7872,57985,142,56,0,4535,4391,0,103531,0,871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,14,2618,10422,13,2,1.077
