t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
10000,919,64,202,95,4,23,9.111,10,11,2.869,50,1,2,28,494,105,0,0,69,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,889,82,191,118,2,25,9.63,10,8,2.396,74,2,1,69,729,153,0,0,139,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,864,94,187,135,1,26,9.407,10,9,2.513,90,2,0,87,917,197,0,0,194,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,886,93,157,144,5,23,8.071,10,14,3.177,114,2,1,115,1062,225,0,0,259,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,798,98,228,156,7,23,9.333,10,9,2.629,146,2,2,146,1325,281,0,0,326,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,750,117,242,171,8,25,8.576,10,11,3.022,168,2,1,162,1562,330,0,0,387,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,829,113,184,154,4,24,9.107,10,8,2.601,214,3,0,192,1789,388,0,0,500,658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,805,116,188,171,4,23,8.889,10,12,3.066,239,3,0,226,1980,443,0,0,570,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,845,117,161,157,2,21,8.652,10,11,2.903,266,3,0,252,2147,490,0,0,656,811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,778,130,177,195,0,19,10,10,5,1.784,279,3,0,297,2322,537,0,0,699,854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,808,125,172,175,5,21,8.192,10,11,2.823,315,4,0,317,2503,582,0,0,791,927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,868,114,143,155,0,16,9.75,10,6,1.967,344,4,0,348,2653,629,0,0,885,989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
