t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts
20000,170,3,2,25,2,2,5.75,6,2,0.811,6,2,3,36,622,1,0,138,6,19,0,579,0,0,20,0,0,3,0,0,0,0,3,0,73,139,0,0
40000,158,2,2,38,3,2,6,6,1,0,15,4,6,77,1539,2,0,326,15,43,0,1450,0,0,57,0,2,4,24,0,8,1,4,1,127,315,0,0
60000,117,7,8,68,5,6,5.636,6,4,1.491,27,5,6,138,3282,8,1,612,25,78,0,3106,0,0,116,0,3,6,21,1,4,1,10,1,178,567,0,0
80000,125,4,13,58,11,4,4.533,6,7,2.549,46,8,2,199,5572,10,1,800,48,144,0,5313,0,0,169,0,3,6,19,0,6,1,5,1,180,739,0,0
100000,97,8,26,69,16,6,3.955,6,8,2.641,66,9,1,270,7593,16,1,1068,70,191,0,7237,0,0,230,0,3,8,27,2,11,1,6,1,175,976,0,0
120000,95,6,11,88,19,4,3.87,6,7,2.491,89,12,2,383,10182,22,1,1270,104,261,0,9716,0,0,333,0,3,8,22,1,4,0,8,1,168,1166,0,0
140000,81,9,8,102,16,8,3.792,6,10,2.924,114,13,8,482,13260,28,2,1496,138,324,0,12683,1,0,423,0,2,9,24,1,6,0,13,1,189,1366,0,0
160000,86,8,7,99,20,7,3.741,6,9,2.934,143,15,7,586,16318,37,2,1821,175,394,0,15635,1,0,522,0,2,8,19,0,13,2,8,2,155,1649,0,0
180000,86,9,2,103,19,8,3.444,6,9,2.806,170,16,8,696,19124,48,3,2099,212,469,0,18328,1,0,631,0,5,5,42,1,23,3,11,4,155,1901,0,0
200000,100,6,4,90,23,5,3.214,6,6,2.219,209,17,8,805,22041,54,3,2290,258,553,0,21130,3,0,738,0,3,5,24,0,10,3,19,2,140,2084,0,0
220000,94,4,2,100,29,4,2.939,6,6,1.974,243,19,8,915,25298,57,4,2507,296,618,0,24279,3,0,845,0,3,3,14,0,9,2,14,3,123,2282,0,0
240000,82,9,4,105,23,7,3.267,6,7,2.053,277,19,11,1034,28340,63,5,2663,337,690,0,27195,3,0,965,0,2,8,15,0,10,3,22,1,136,2424,0,0
260000,83,6,3,108,27,6,3.152,5,6,2.242,314,19,10,1159,31575,74,6,2887,380,774,0,30303,3,0,1088,0,3,4,21,3,14,0,19,2,145,2627,0,0
280000,122,3,4,71,23,3,2.808,4,6,2.096,343,19,8,1245,34895,76,7,3102,419,858,0,33537,3,0,1171,0,2,5,15,2,2,0,15,1,95,2827,0,0
300000,104,2,2,92,29,2,3,4,4,1.346,382,19,10,1368,37837,88,9,3216,458,920,0,36359,3,0,1294,0,4,4,12,2,3,1,25,1,129,2933,0,0
320000,89,3,3,104,33,3,2.833,4,4,1.465,416,20,12,1468,41327,96,10,3354,492,974,0,39745,3,0,1395,0,4,4,21,2,6,1,25,1,141,3056,0,0
340000,95,1,6,98,36,1,2.784,4,4,1.135,448,21,9,1555,44818,104,10,3460,528,1032,0,43147,3,0,1478,0,5,1,22,1,8,1,25,3,135,3153,0,0
360000,108,2,7,83,31,2,2.667,4,3,1.252,487,22,10,1661,48015,113,11,3527,574,1106,0,46238,4,0,1584,0,7,0,42,3,16,4,19,5,151,3217,0,0
380000,108,4,6,82,29,3,2.625,4,3,1.151,526,22,10,1763,51317,129,12,3571,618,1171,0,49432,4,0,1684,0,4,1,29,1,4,0,18,2,113,3250,0,0
400000,93,1,7,99,41,1,2.524,3,3,1.138,574,22,11,1873,54671,135,14,3596,658,1232,0,52672,4,0,1793,0,4,0,29,1,12,2,20,3,99,3276,0,0
420000,98,3,0,99,34,3,2.622,3,2,0.957,606,23,11,1963,58161,142,14,3600,697,1288,0,56072,4,0,1883,0,2,0,15,0,3,1,23,1,54,3276,0,0
440000,90,2,9,99,35,2,2.865,4,4,1.41,645,24,10,2061,61211,149,15,3681,741,1345,0,59012,4,0,1979,0,3,3,33,2,17,4,23,2,102,3355,0,0
460000,99,3,0,98,33,3,2.694,4,3,1.085,685,28,11,2176,64538,159,15,3767,789,1418,0,62227,4,0,2094,0,4,0,35,0,12,3,24,2,108,3432,0,0
480000,125,4,0,71,23,4,2.63,3,2,0.951,714,29,12,2249,68049,163,15,3773,832,1478,0,65659,4,0,2165,0,2,0,14,2,0,0,17,0,53,3432,0,0
500000,100,2,3,95,34,2,2.722,3,2,0.852,751,31,9,2347,71211,171,15,3773,861,1526,0,68719,4,0,2258,0,2,0,12,2,2,0,25,1,53,3432,0,0
520000,123,2,3,72,24,2,2.846,3,4,1.068,778,31,11,2424,74283,176,17,3790,900,1587,0,71715,4,0,2337,0,2,1,19,0,3,1,19,1,71,3450,0,0
540000,105,2,0,93,31,2,2.788,3,3,1.054,815,33,12,2532,77375,182,18,3799,932,1644,0,74701,4,0,2445,0,1,0,14,1,6,2,24,1,31,3455,0,0
560000,112,2,3,83,29,2,2.742,3,3,1.238,845,33,12,2610,80566,188,19,3799,969,1697,0,77809,4,0,2522,0,1,0,16,2,12,2,19,1,31,3455,0,0
580000,129,2,0,69,23,2,2.76,3,3,1.479,879,33,11,2711,83726,197,20,3853,1011,1771,0,80868,4,0,2622,0,2,0,20,1,6,0,13,2,55,3507,0,0
600000,102,3,1,94,30,3,2.788,4,5,1.837,912,33,12,2805,86963,204,21,3868,1037,1813,0,84008,4,0,2715,0,2,1,12,0,0,0,16,0,71,3523,0,0
620000,98,5,4,93,31,5,2.667,3,3,1.53,952,35,9,2904,90280,211,21,3898,1077,1873,0,87219,5,0,2808,0,3,0,16,1,0,0,8,0,79,3549,0,0
640000,105,6,7,82,26,6,2.656,3,3,1.584,981,36,4,2978,93786,222,22,3899,1112,1926,0,90644,5,0,2873,0,2,0,13,1,2,0,9,1,55,3549,0,0
660000,98,5,3,94,28,5,2.848,3,4,1.828,1017,38,8,3078,97195,235,22,3899,1149,1979,0,93956,5,0,2974,0,2,0,16,2,0,0,10,0,55,3549,0,0
680000,85,3,3,109,36,3,2.846,3,4,1.884,1050,38,9,3169,100376,241,22,3899,1177,2030,0,97045,5,0,3063,0,2,0,20,1,8,1,14,2,55,3549,0,0
700000,94,3,6,97,34,3,2.73,3,6,2.147,1085,39,8,3267,103740,252,22,3900,1220,2098,0,100307,6,0,3153,0,1,0,18,0,5,0,10,1,31,3549,0,0
720000,123,5,5,67,21,4,2.76,3,5,2.153,1116,40,7,3351,106574,262,22,3903,1267,2170,0,103050,6,0,3236,0,0,0,0,0,0,0,7,0,0,3549,0,0
740000,125,2,4,69,24,2,2.769,3,5,2.057,1148,42,11,3444,109464,268,23,3903,1302,2230,0,105847,6,0,3330,0,0,0,0,0,0,0,10,0,0,3549,0,0
760000,86,7,6,101,30,7,2.757,3,6,2.001,1190,44,6,3552,112432,278,24,3936,1338,2278,0,108692,6,0,3426,0,0,1,0,0,0,0,7,0,16,3582,0,0
780000,111,1,5,83,32,1,2.606,3,5,2.006,1232,46,5,3650,115738,283,26,3980,1388,2352,0,111899,6,0,3520,0,0,0,0,0,0,0,4,0,0,3618,0,0
800000,107,5,8,80,28,5,2.545,4,7,2.387,1263,46,2,3724,118833,291,28,3980,1419,2405,0,114906,6,0,3582,0,0,0,0,0,0,0,3,0,0,3618,0,0
820000,111,2,23,64,32,2,2.559,3,6,2.04,1302,46,0,3795,121561,299,29,3987,1459,2466,0,117535,6,0,3635,0,0,1,0,0,0,0,1,0,8,3626,0,0
840000,110,3,12,75,30,3,2.576,3,5,2.018,1334,47,7,3875,124176,307,29,4001,1495,2517,0,120059,6,0,3716,0,1,0,6,0,0,0,4,0,20,3638,0,0
860000,117,3,5,75,29,3,2.469,3,6,2.302,1370,48,7,3966,127371,312,32,4001,1535,2575,0,123163,6,0,3805,0,1,0,3,0,0,0,5,0,20,3638,0,0
880000,127,1,6,66,28,1,2.483,3,4,1.928,1397,48,3,4032,130456,319,32,4001,1566,2620,0,126180,6,0,3863,0,1,0,2,0,0,0,3,0,20,3638,0,0
900000,141,2,2,55,20,2,2.545,4,7,2.608,1427,50,8,4112,133529,331,34,4001,1604,2677,0,129175,7,0,3939,0,1,0,7,0,0,0,4,0,20,3638,0,0
920000,139,1,5,55,24,1,2.36,3,6,2.454,1458,51,5,4179,136008,337,34,4001,1632,2718,0,131582,7,0,3994,0,1,0,7,0,2,0,3,1,20,3638,0,0
940000,121,0,14,65,30,0,2.633,3,6,2.1,1499,55,3,4263,138735,346,35,4001,1671,2772,0,134199,7,0,4066,0,1,0,2,2,0,0,2,0,20,3638,0,0
960000,141,0,8,51,22,0,2.682,3,5,1.967,1529,58,4,4335,141423,354,35,4001,1710,2831,0,136809,7,0,4131,0,1,0,6,0,0,0,4,0,20,3638,0,0
980000,140,2,6,52,22,2,2.417,3,4,1.564,1564,59,3,4415,144129,362,35,4001,1745,2878,0,139428,8,0,4199,0,1,0,6,0,0,0,2,0,20,3638,0,0
1000000,149,2,9,40,19,2,2.238,3,4,1.582,1593,59,1,4466,146732,370,35,4001,1779,2917,0,141967,9,0,4240,0,1,0,4,0,0,0,1,0,20,3638,0,0
