t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
10000,870,56,265,89,12,18,9.467,10,9,2.67,52,2,1,31,599,138,0,0,57,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,727,81,355,117,15,30,9.711,10,8,2.212,81,2,1,64,889,200,0,0,88,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,652,90,410,128,17,35,9.538,10,10,2.279,116,3,0,100,1153,256,0,0,138,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,715,90,352,123,13,32,9.489,10,10,2.178,138,3,0,124,1301,287,0,0,201,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,769,89,303,119,11,27,9.789,10,8,2.039,164,3,1,149,1505,331,0,0,265,627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,792,87,275,126,8,27,9.8,10,7,1.93,180,3,1,176,1677,369,0,0,311,743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,880,79,213,108,8,23,9,10,9,2.307,216,3,1,213,1839,415,0,0,400,848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,959,66,163,92,7,19,8.462,10,11,2.77,236,3,0,241,1952,451,0,0,471,919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,1009,56,122,93,3,14,9.765,10,5,1.97,249,3,1,267,2058,470,0,0,513,997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,986,65,132,97,1,15,10,10,5,1.936,271,3,1,302,2227,513,0,0,559,1069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,843,84,223,130,4,20,9.75,10,8,2.455,284,3,2,331,2449,564,0,0,578,1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,870,89,203,118,2,20,9.455,10,8,2.477,306,3,1,355,2599,605,0,0,635,1209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
