t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
10000,282,66,148,144,2,19,10,10,6,2.453,28,1,2,71,349,86,0,0,23,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,228,94,147,171,2,24,9.346,10,9,2.61,49,2,0,131,571,151,0,0,69,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,192,104,145,199,1,22,9.739,10,7,2.227,68,2,1,195,745,195,0,0,117,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,160,121,122,237,2,17,9,10,8,2.484,90,3,0,266,902,243,0,0,168,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,168,122,89,261,1,20,8.714,10,8,2.259,106,3,2,337,1032,290,0,0,220,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,177,113,96,254,0,15,10,10,5,1.857,133,3,2,392,1193,330,0,0,284,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,167,111,104,258,7,22,7.655,10,11,3.078,167,3,1,445,1346,371,0,0,340,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,142,119,107,272,1,23,9.667,10,7,2.37,193,4,0,496,1492,420,0,0,393,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,136,120,101,283,1,20,9.095,10,10,2.91,215,4,0,549,1626,462,0,0,445,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,147,110,120,263,0,20,9.7,10,5,2.009,243,4,0,607,1803,506,0,0,512,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,133,104,129,274,5,17,9,10,7,2.366,264,4,0,653,1928,542,0,0,552,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,159,97,119,264,3,23,8.654,10,10,2.888,286,4,1,725,2089,581,0,0,615,695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130000,138,114,111,277,2,19,8.762,10,9,2.87,307,5,1,785,2255,632,0,0,671,748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,155,106,115,264,4,21,7.96,10,13,3.353,341,5,0,846,2417,676,0,0,740,821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000,227,89,109,215,4,18,8.727,10,9,2.915,396,5,1,908,2633,727,0,0,841,931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
