t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
10000,298,61,141,140,0,20,10,10,6,2.495,26,2,0,68,348,89,0,0,30,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,248,90,135,167,0,21,9.762,10,7,2.57,49,2,0,134,560,137,0,0,87,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,230,88,137,185,1,18,9.632,10,7,2.353,76,3,0,198,737,192,0,0,143,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,226,88,144,182,3,19,9.591,10,8,2.641,114,3,0,251,946,247,0,0,218,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,207,98,129,206,1,22,9.478,10,6,2.251,136,3,2,312,1118,298,0,0,273,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,183,109,127,221,1,19,9.65,10,6,2.259,150,3,1,367,1260,336,0,0,317,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,147,115,117,261,0,21,10,10,5,2.226,170,3,1,425,1407,376,0,0,360,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,83,142,81,334,1,22,9.652,10,6,2.382,175,3,1,487,1489,410,0,0,370,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,128,126,59,327,6,18,7.75,10,12,3.304,208,4,2,543,1583,439,0,0,432,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,141,115,111,273,4,21,8.4,10,10,2.859,249,4,1,591,1781,489,0,0,512,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,137,113,96,294,3,21,8.208,10,12,3.174,273,4,1,660,1920,537,0,0,568,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,119,123,84,314,3,21,9,10,6,2.336,289,4,0,707,2054,574,0,0,603,659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130000,108,139,62,331,0,14,10,10,4,1.842,298,5,0,759,2160,607,0,0,637,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,125,112,87,316,2,14,8.688,10,7,2.578,319,6,1,818,2282,640,0,0,696,745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000,99,132,75,334,0,15,10,10,4,1.966,336,6,0,881,2421,679,0,0,734,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
