t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
10000,822,75,263,120,9,23,10,10,6,2.338,36,1,0,36,512,119,0,0,29,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,788,76,297,119,8,28,9.611,10,9,2.655,68,2,0,64,793,186,0,0,92,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,732,96,309,143,6,33,9.667,10,8,2.418,88,2,0,92,1025,237,0,0,133,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,751,95,301,132,10,30,9.15,10,11,2.574,128,2,0,122,1288,297,0,0,215,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,807,87,264,122,8,26,9.529,10,9,2.405,169,3,0,155,1514,351,0,0,298,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,781,96,265,138,6,27,9.909,10,7,2.157,193,3,0,185,1711,397,0,0,341,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,794,103,234,149,6,22,9.893,10,5,1.818,216,3,0,220,1892,446,0,0,396,818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,850,100,189,141,3,22,9.04,10,9,2.753,252,3,0,249,2089,489,0,0,481,936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,854,79,231,116,12,21,8.424,10,12,2.985,294,3,0,270,2282,533,0,0,552,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,795,76,291,118,9,25,9.5,10,9,2.326,330,4,2,300,2556,596,0,0,629,1111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,794,100,250,136,8,27,8.771,10,12,2.7,354,4,0,339,2747,643,0,0,684,1210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,779,114,235,152,3,27,9.867,10,8,2.14,365,4,0,363,2884,681,0,0,724,1273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
