t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
10000,789,56,337,98,17,21,10,10,6,2.182,56,2,2,32,571,125,0,0,41,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,806,73,301,100,12,24,9.389,10,7,2.236,90,2,1,61,836,194,0,0,104,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,832,76,265,107,11,24,9.114,10,10,2.411,117,2,0,86,1021,231,0,0,160,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,862,91,212,115,3,24,9.889,10,6,1.957,133,2,1,116,1174,266,0,0,214,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,830,115,197,138,3,23,9.692,10,4,1.476,149,2,1,144,1334,302,0,0,252,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,863,114,162,141,3,20,9.043,10,6,1.84,173,2,0,177,1475,336,0,0,314,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,871,99,171,139,2,17,9.842,10,6,1.889,180,2,0,202,1572,367,0,0,363,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,862,95,192,131,5,16,8.619,10,8,2.659,208,3,0,235,1770,418,0,0,431,739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,881,92,178,129,5,15,8.25,10,9,2.841,228,3,0,261,1908,454,0,0,491,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,883,90,178,129,3,14,9.706,10,6,2.375,247,3,3,294,2057,499,0,0,547,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,785,113,226,156,4,19,9.652,10,6,2.251,259,3,2,326,2224,546,0,0,574,892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,801,121,195,163,3,17,9.95,10,7,2.384,290,3,0,360,2431,600,0,0,634,1009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
