t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts
20000,1208,137,124,370,33,65,3.796,6,30,3.776,579,8,34,998,2735,852,145,33,1017,536,699,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,1124,168,129,419,21,72,4.301,6,37,4.098,1230,13,33,2247,5795,1754,346,88,2486,1275,1357,0,0,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,1060,165,148,466,32,81,4.239,7,41,3.847,1921,18,23,3575,9109,2682,555,148,4023,2246,2080,0,0,785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,1158,135,138,409,41,66,4.009,9,40,4.256,2609,19,27,4863,12265,3580,764,210,5590,3102,2779,0,0,1113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,1192,140,134,374,38,61,3.768,8,29,3.816,3307,24,24,6117,15462,4499,939,263,7139,3920,3532,0,0,1408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,1223,128,138,351,37,61,3.806,6,28,3.687,4025,26,28,7362,18592,5419,1158,308,8656,4733,4285,0,0,1705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,1019,182,145,494,43,71,3.947,10,41,4.213,4704,30,27,8698,21837,6317,1354,370,10146,5540,5032,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160000,1105,154,144,437,46,57,3.893,10,39,4.359,5429,35,24,10057,25134,7222,1592,437,11786,6488,5783,0,0,2299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,1115,162,128,435,23,72,4.358,8,33,3.936,6197,36,30,11418,28668,8133,1813,497,13481,7494,6605,0,0,2598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200000,1118,157,128,437,34,69,4.107,7,38,4.195,6907,38,36,12684,31868,9040,2035,556,15029,8366,7394,0,0,2893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220000,1170,147,122,401,34,67,3.832,7,29,3.475,7563,40,26,13933,34883,9918,2233,621,16523,9179,8044,0,0,3163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240000,1100,160,140,440,37,63,4.13,10,36,4.093,8220,44,28,15191,37981,10826,2434,662,17989,9961,8755,0,0,3466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260000,1098,141,186,415,42,55,4.186,10,53,5.079,8967,47,17,16673,41670,11744,2662,738,19704,11082,9555,0,0,3827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280000,988,182,167,502,23,76,4.657,8,49,4.615,9713,51,19,18099,45302,12692,2893,799,21347,12179,10424,0,0,4153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300000,1036,160,182,462,40,71,4.216,10,53,4.85,10540,54,20,19686,49341,13736,3110,902,23215,13506,11287,0,0,4515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
