t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
5000,350,17,28,98,42,16,2.328,4,7,1.773,135,5,25,264,1308,6,3,0,82,86,0,2254,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,10,63,564,9,2,1.111
10000,341,24,15,111,48,21,2.087,3,5,1.1,385,9,23,649,3890,10,9,0,254,245,0,6776,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,14,179,1038,13,2,0.923
15000,363,15,13,92,49,15,2.031,3,4,1.189,642,11,17,994,6625,20,10,0,436,420,0,11527,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,12,306,1494,10,2,1.2
20000,376,25,20,80,33,20,2,2,3,0.677,875,13,21,1335,9097,29,16,0,582,550,0,15844,0,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,427,1920,14,2,1.071
25000,381,13,13,80,43,14,2,2,3,1.158,1129,15,25,1682,11517,37,17,0,741,700,0,20072,0,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,11,564,2379,9,2,1.222
30000,395,15,9,80,37,13,2,2,3,1.098,1376,18,27,2058,13993,43,20,0,910,853,0,24389,0,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,683,2796,9,2,1.111
35000,422,14,4,61,25,13,2,2,3,0.69,1588,21,31,2368,16013,48,23,0,1053,981,0,28000,0,642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,783,3160,9,1,1
40000,387,17,13,76,35,17,2,2,3,0.876,1801,25,40,2666,18095,53,24,0,1184,1102,0,31509,0,709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,14,895,3539,12,2,1.167
45000,372,7,28,87,57,8,2.015,3,4,0.711,2057,27,25,3039,20455,60,28,0,1347,1251,0,35546,0,795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,1009,3944,5,2,1
50000,376,20,19,83,38,19,2.035,3,2,0.219,2296,28,30,3391,23058,66,31,0,1508,1405,0,40151,0,884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,1130,4395,10,1,1
55000,379,19,16,82,40,17,2,2,2,0.127,2523,30,34,3732,25394,70,33,0,1659,1549,0,44358,0,962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,1252,4829,10,1,0.8
60000,350,16,21,103,56,16,2,2,1,0,2779,33,30,4086,27863,73,36,0,1813,1691,0,48693,0,1049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,6,1387,5320,6,2,1.167
65000,392,12,16,75,42,12,2,2,2,0.133,3040,36,22,4456,30357,79,36,0,1996,1860,0,53043,0,1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,1496,5709,6,1,0.833
70000,375,13,19,86,49,12,2.016,3,4,0.361,3261,38,23,4768,32382,83,39,0,2129,1976,0,56560,0,1230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8,1603,6072,8,1,1
75000,414,12,4,61,31,12,2,2,1,0,3482,41,26,5092,34664,88,41,0,2284,2118,0,60485,0,1316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7,1722,6499,7,1,0.857
80000,408,11,16,63,29,12,2.073,3,2,0.378,3659,43,29,5374,36583,94,44,0,2390,2214,0,63847,0,1392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,1802,6792,6,2,1.5
85000,376,17,24,85,43,16,2.017,3,3,0.413,3884,46,23,5689,38776,100,47,0,2531,2349,0,67680,0,1467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,1898,7185,8,1,0.875
90000,362,18,14,99,47,18,2,2,2,0.115,4139,48,28,6055,41152,108,49,0,2690,2498,0,71894,0,1559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,11,2036,7650,10,2,1
95000,429,13,4,59,22,11,2.061,3,3,0.39,4349,52,35,6370,43232,115,51,0,2842,2640,0,75605,0,1651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,2138,8059,7,1,1
100000,413,7,12,68,37,8,2,2,2,0.503,4557,56,37,6649,45208,118,52,0,2982,2772,0,79012,0,1712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,2228,8357,5,2,1.2
