t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
5000,414,7,10,75,19,11,2.167,4,6,2.089,74,7,39,153,777,1,0,0,42,48,0,1369,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,29,30,304,10,4,2.1
10000,397,15,6,82,22,19,2.098,3,6,1.854,221,13,33,411,2429,9,0,0,139,138,0,4148,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,19,100,970,13,2,1.615
15000,383,12,10,100,23,19,2.024,3,4,1.242,387,16,39,682,4206,14,0,0,242,233,0,7111,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,37,178,1673,16,3,1.938
20000,352,16,12,116,32,23,2.055,3,4,1.155,591,19,22,1023,6422,24,3,0,369,345,0,10898,0,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,34,275,2570,17,3,1.765
25000,375,15,17,89,32,18,2.04,3,6,1.146,804,21,25,1367,8738,29,8,0,517,485,0,14749,0,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,26,371,3380,14,3,1.714
30000,403,10,9,74,22,16,2.026,3,4,0.86,977,23,31,1665,10634,38,10,0,640,609,0,18053,0,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,25,462,4082,12,2,1.917
35000,361,9,25,100,40,19,2,2,3,0.879,1181,28,24,1986,12608,45,13,0,751,713,0,21312,0,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,25,545,4677,13,3,1.923
40000,404,12,18,70,27,14,2,2,2,0.165,1371,30,31,2296,14804,54,15,0,866,817,0,24830,0,759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,625,5315,10,2,1.7
45000,414,10,4,73,15,17,2,2,2,0.201,1552,33,35,2581,16698,58,16,0,991,932,0,27978,0,838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,28,705,6013,14,2,1.857
50000,369,17,16,96,25,24,2,2,2,0.144,1754,36,28,2895,18719,60,17,0,1107,1029,0,31422,0,929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,35,800,6800,19,3,1.737
55000,405,15,14,72,24,14,2,2,1,0,1946,39,31,3201,20583,62,19,0,1229,1138,0,34486,0,1031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,23,879,7475,11,3,1.727
60000,353,15,23,103,30,23,2.019,3,2,0.135,2171,41,23,3535,22800,71,21,0,1358,1253,0,38105,0,1129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,42,980,8294,21,4,1.857
