t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts
20000,60,9,4,127,11,8,6,6,1,0,21,4,10,139,2235,8,0,0,5,22,0,2080,0,0,134,0,0,0,0,0,0,0,20,0,0,0,0,0
40000,43,13,1,143,9,12,5.524,6,6,1.78,41,5,10,276,5181,14,0,0,37,119,0,4880,0,0,270,0,0,0,0,0,0,0,18,0,0,0,0,0
60000,57,10,3,130,21,8,4.276,6,11,2.991,68,7,10,383,8008,20,0,0,71,206,0,7596,0,0,376,0,0,0,0,0,0,0,14,0,0,0,0,0
80000,64,5,2,129,27,5,4.031,6,11,3.102,95,9,9,500,11823,29,1,0,104,294,0,11297,0,0,492,0,0,0,0,0,0,0,11,0,0,0,0,0
100000,58,8,2,132,26,5,4.129,6,10,2.918,123,11,10,611,15442,36,2,0,139,375,0,14792,0,0,600,0,0,0,0,0,0,0,7,0,0,0,0,0
120000,53,7,5,135,26,7,3.879,6,10,3.093,148,11,7,719,18991,44,3,0,172,453,0,18225,0,0,704,0,0,0,0,0,0,0,9,0,0,0,0,0
140000,75,5,1,119,24,4,4.25,6,10,2.977,180,11,9,850,22962,55,4,0,218,561,0,22063,0,0,834,0,0,0,0,0,0,0,9,0,0,0,0,0
160000,66,14,2,118,11,12,4.348,6,7,2.351,205,11,10,980,26404,61,4,0,255,657,0,25362,0,0,963,0,0,0,0,0,0,0,15,0,0,0,0,0
180000,76,7,13,104,23,7,3.5,6,8,2.627,244,12,8,1130,29726,72,4,0,307,780,0,28514,0,0,1110,0,0,0,0,0,0,0,9,0,0,0,0,0
200000,52,7,6,135,31,6,3.676,6,9,2.844,277,12,10,1262,33474,87,7,0,340,851,0,32135,0,0,1237,0,0,0,0,0,0,0,11,0,0,0,0,0
220000,53,7,6,134,29,6,3.629,6,9,2.957,304,13,10,1380,36874,94,8,0,381,930,0,35416,0,0,1352,0,0,0,0,0,0,0,10,0,0,0,0,0
240000,64,8,4,124,21,7,4.036,6,9,2.931,328,15,9,1490,40811,103,10,0,418,1016,0,39243,1,0,1453,0,0,0,0,0,0,0,9,0,0,0,0,0
260000,63,5,5,127,26,5,4,6,11,2.994,362,16,8,1617,44713,111,11,0,460,1106,0,43013,1,0,1573,0,0,0,0,0,0,0,11,0,0,0,0,0
280000,42,8,7,143,26,7,4.121,7,12,3.218,389,17,9,1735,48371,122,12,0,494,1176,0,46547,1,0,1689,0,0,0,0,0,0,0,9,0,0,0,0,0
300000,65,7,15,113,29,7,3.389,5,10,3.13,429,18,4,1857,51895,131,12,0,549,1285,0,49927,1,0,1803,0,0,0,0,0,0,0,6,0,0,0,0,0
320000,61,6,10,123,34,6,3.175,4,8,2.788,469,19,5,1987,56083,140,12,0,591,1368,0,53984,1,0,1922,0,0,0,0,0,0,0,5,0,0,0,0,0
340000,60,10,7,123,29,9,3.237,4,9,2.741,510,20,7,2121,59798,148,12,0,642,1457,0,57556,1,0,2051,0,0,0,0,0,0,0,11,0,0,0,0,0
360000,65,5,8,122,36,5,3.098,5,9,2.689,553,21,8,2262,63979,157,14,0,692,1552,0,61599,1,0,2189,0,0,0,0,0,0,0,8,0,0,0,0,0
380000,85,3,13,99,36,3,2.795,4,7,2.277,595,21,4,2378,68570,167,16,0,744,1647,0,66064,1,0,2293,0,0,0,0,0,0,0,3,0,0,0,0,0
400000,98,6,25,71,26,6,2.781,4,6,2.144,633,21,2,2450,72599,170,16,0,793,1727,0,69975,2,0,2354,0,0,0,0,0,0,0,1,0,0,0,0,0
420000,119,0,50,31,30,0,2.7,4,7,2.372,667,21,0,2472,75405,179,16,0,838,1790,0,72696,3,0,2364,0,0,0,0,0,0,0,0,0,0,0,0,0
440000,150,0,35,15,20,0,2.5,4,5,1.961,683,21,0,2482,76994,184,19,0,865,1839,0,74244,4,0,2364,0,0,0,0,0,0,0,0,0,0,0,0,0
460000,154,1,30,15,17,1,2.5,4,5,1.769,696,21,0,2492,78222,186,19,0,881,1860,0,75441,5,0,2364,0,0,0,0,0,0,0,0,0,0,0,0,0
480000,175,1,15,9,10,1,2.091,3,3,0.866,709,22,0,2506,79194,189,20,0,901,1889,0,76386,6,0,2364,0,0,0,0,0,0,0,0,0,0,0,0,0
500000,168,2,20,10,10,2,2.417,3,2,0.98,723,22,0,2517,80008,191,21,0,915,1902,0,77169,7,0,2364,0,0,0,0,0,0,0,0,0,0,0,0,0
520000,143,3,9,45,18,3,2.476,3,4,1.452,743,24,1,2566,82141,199,22,0,927,1918,0,79252,8,0,2406,0,0,0,0,0,0,0,0,0,0,0,0,0
540000,110,2,13,75,32,2,2.559,4,8,2.212,789,25,4,2644,85463,213,28,0,961,1967,0,82463,8,0,2477,0,0,0,0,0,0,0,4,0,0,0,0,0
560000,86,4,16,94,36,4,2.675,4,7,2.241,840,27,2,2773,90321,229,28,0,1009,2041,0,87175,8,0,2596,0,0,0,0,0,0,0,4,0,0,0,0,0
580000,67,5,8,120,38,5,2.953,4,6,2.401,894,30,8,2933,94611,236,29,0,1065,2124,0,91303,8,0,2757,0,0,0,0,0,0,0,11,0,0,0,0,0
600000,83,1,5,111,39,1,2.875,4,7,2.591,938,32,6,3061,99093,240,31,0,1118,2210,0,95661,8,0,2875,0,0,0,0,0,0,0,8,0,0,0,0,0
620000,71,6,16,107,33,6,3,4,8,2.503,981,36,4,3174,103498,251,33,0,1167,2285,0,99928,8,0,2984,0,0,0,0,0,0,0,5,0,0,0,0,0
640000,76,6,13,105,30,6,3.167,5,8,2.657,1028,36,1,3309,107498,260,37,0,1228,2381,0,103778,8,0,3102,0,0,0,0,0,0,0,3,0,0,0,0,0
660000,80,3,13,104,33,3,3.222,4,6,2.132,1073,36,4,3436,111620,269,37,0,1278,2473,0,107757,8,0,3221,0,0,0,0,0,0,0,5,0,0,0,0,0
680000,77,5,15,103,31,5,3.222,4,7,2.354,1112,36,5,3556,115756,278,38,0,1324,2557,0,111758,8,0,3333,0,0,0,0,0,0,0,7,0,0,0,0,0
700000,55,6,6,133,35,6,3.171,5,8,2.528,1151,37,9,3689,119771,290,40,0,1365,2629,0,115637,8,0,3466,0,0,0,0,0,0,0,14,0,0,0,0,0
720000,53,7,2,138,36,6,3.19,5,10,2.832,1193,39,10,3821,123686,297,42,0,1416,2712,0,119418,8,0,3597,0,0,0,0,0,0,0,14,0,0,0,0,0
740000,61,10,8,121,30,10,3.075,5,8,2.68,1231,39,8,3929,127764,304,43,0,1462,2797,0,123374,8,0,3701,0,0,0,0,0,0,0,12,0,0,0,0,0
760000,71,5,4,120,31,5,3.306,5,9,2.91,1271,41,8,4069,132047,318,43,0,1516,2892,0,127519,9,0,3840,0,0,0,0,0,0,0,18,0,0,0,0,0
780000,74,8,3,115,28,8,3.139,4,7,2.511,1310,43,12,4190,136337,332,44,0,1561,2975,0,131686,10,0,3962,0,0,0,0,0,0,0,16,0,0,0,0,0
800000,76,9,2,113,29,8,3.027,4,7,2.405,1357,43,10,4325,140558,348,44,0,1616,3061,0,135770,11,0,4095,0,0,0,0,0,0,0,20,0,0,0,0,0
820000,65,6,8,121,30,6,3.333,4,7,2.281,1400,44,10,4459,144495,363,44,0,1665,3143,0,139563,11,0,4227,0,0,0,0,0,0,0,24,0,0,0,0,0
840000,63,4,4,129,38,4,3.071,5,8,2.506,1438,44,8,4574,148660,377,45,0,1704,3217,0,143616,12,0,4338,0,0,0,0,0,0,0,17,0,0,0,0,0
860000,63,7,7,123,33,7,3.075,4,8,2.747,1480,44,9,4708,152562,384,46,0,1763,3300,0,147371,12,0,4472,0,0,0,0,0,0,0,16,0,0,0,0,0
880000,75,4,6,115,36,3,3.051,4,8,2.843,1527,47,8,4842,156710,396,46,0,1815,3390,0,151389,12,0,4604,0,0,0,0,0,0,0,13,0,0,0,0,0
900000,68,7,6,119,36,6,2.881,4,9,2.595,1578,47,10,4989,161243,412,47,0,1869,3480,0,155771,12,0,4751,0,0,0,0,0,0,0,12,0,0,0,0,0
920000,86,8,1,105,25,8,3.091,5,9,2.536,1615,47,12,5105,165410,422,49,0,1920,3563,0,159824,12,0,4868,0,0,0,0,0,0,0,12,0,0,0,0,0
940000,59,2,5,134,40,2,3.262,6,11,2.879,1662,47,9,5244,169080,430,50,0,1963,3636,0,163352,12,0,5001,0,0,0,0,0,0,0,15,0,0,0,0,0
960000,79,7,4,110,26,6,3.438,6,11,3.093,1693,47,8,5357,173180,441,52,0,2008,3730,0,167335,12,0,5112,0,0,0,0,0,0,0,14,0,0,0,0,0
980000,55,6,2,137,34,6,3.15,6,10,2.904,1733,48,11,5500,177333,454,53,0,2046,3812,0,171345,12,0,5255,0,0,0,0,0,0,0,17,0,0,0,0,0
1000000,60,7,9,124,37,6,2.86,6,11,2.782,1773,49,9,5610,181135,460,54,0,2089,3892,0,175030,13,0,5362,0,0,0,0,0,0,0,10,0,0,0,0,0
