t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
10000,208,89,171,172,3,25,9.964,10,7,2.591,28,2,0,71,422,107,0,0,25,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,180,107,152,201,3,24,9.556,10,8,2.592,54,2,4,131,634,160,0,0,88,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,170,112,129,229,0,24,9.542,10,9,2.666,77,2,0,190,825,213,0,0,155,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,176,109,128,227,3,24,8.667,10,11,3.106,114,3,1,256,1040,264,0,0,242,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,222,102,114,202,3,18,8.238,10,9,2.946,160,3,3,312,1247,324,0,0,342,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,145,124,132,239,2,21,9.304,10,9,2.844,179,3,0,369,1435,374,0,0,384,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,137,125,125,253,1,27,9.143,10,11,2.922,214,3,0,432,1609,424,0,0,454,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,206,96,128,210,4,27,7.935,10,16,3.417,271,5,1,498,1861,488,0,0,570,586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,150,116,140,234,2,27,9.448,10,9,2.453,305,5,1,565,2102,557,0,0,639,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,120,131,125,264,1,27,9.214,10,10,2.6,331,5,0,627,2283,611,0,0,696,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,129,119,119,273,3,25,8.536,10,14,3.087,361,5,1,683,2442,658,0,0,761,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,138,125,127,250,0,22,9.955,10,7,2.293,393,6,0,739,2639,717,0,0,837,852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130000,123,125,117,275,0,23,10,10,6,1.956,424,6,0,810,2810,770,0,0,901,913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,92,133,90,325,1,22,9.478,10,8,2.435,435,6,0,875,2924,807,0,0,937,949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000,92,155,62,331,0,22,9.909,10,6,1.934,452,6,0,929,3064,863,0,0,997,997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
