t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts
320000,238,7,5,262,56,9,3.708,8,25,4.239,986,22,48,4094,103858,934,72,0,1231,2642,0,99813,16,0,0,0,0,0,0,0,0,0,0,0,0,0,20840,20830,0,0,0
340000,238,11,4,259,52,12,3.813,8,29,4.454,1051,22,58,4349,111041,995,80,0,1315,2816,0,106746,16,0,0,0,0,0,0,0,0,0,0,0,0,0,22309,22298,0,0,0
360000,239,12,4,257,47,13,4,7,30,4.584,1110,22,55,4594,118110,1053,86,0,1396,2982,0,113571,16,0,0,0,0,0,0,0,0,0,0,0,0,0,23652,23639,0,0,0
380000,216,15,0,281,48,18,3.848,7,33,4.78,1176,24,56,4858,125329,1110,90,0,1472,3144,0,120532,16,0,0,0,0,0,0,0,0,0,0,0,0,0,24793,24778,0,0,0
400000,232,9,5,266,57,11,3.647,6,32,4.685,1247,24,53,5128,132551,1176,92,0,1567,3331,0,127487,17,0,0,0,0,0,0,0,0,0,0,0,0,0,26301,26290,0,0,0
420000,211,13,5,283,59,13,3.625,5,30,4.692,1318,26,54,5404,139585,1230,94,0,1659,3497,0,134241,17,0,0,0,0,0,0,0,0,0,0,0,0,0,27513,27496,0,0,0
440000,206,13,5,288,60,12,3.806,6,30,4.554,1393,27,52,5708,146509,1280,100,0,1763,3688,0,140863,17,0,0,0,0,0,0,0,0,0,0,0,0,0,28611,28601,0,0,0
460000,207,10,1,294,58,15,3.671,6,29,4.621,1453,27,55,5955,153358,1336,102,0,1845,3847,0,147476,18,0,0,0,0,0,0,0,0,0,0,0,0,0,29850,29835,0,0,0
480000,193,9,4,306,57,15,3.847,6,32,4.655,1517,28,56,6200,160515,1404,109,0,1924,4002,0,154393,19,0,0,0,0,0,0,0,0,0,0,0,0,0,31386,31366,0,0,0
500000,240,10,2,260,58,12,3.371,6,26,4.378,1590,29,54,6456,167847,1469,113,0,2030,4201,0,161468,20,0,0,0,0,0,0,0,0,0,0,0,0,0,32362,32349,0,0,0
520000,228,10,1,273,63,14,3.26,6,31,4.598,1664,30,57,6709,175333,1539,119,0,2112,4362,0,168702,20,0,0,0,0,0,0,0,0,0,0,0,0,0,33619,33604,0,0,0
540000,196,15,5,295,63,18,3.272,6,33,4.65,1740,31,49,6985,182615,1605,128,0,2199,4530,0,175703,20,0,0,0,0,0,0,0,0,0,0,0,0,0,34936,34919,0,0,0
560000,200,20,3,289,59,20,3.291,6,29,4.486,1813,32,54,7240,189833,1677,133,0,2294,4692,0,182666,20,0,0,0,0,0,0,0,0,0,0,0,0,0,36084,36069,0,0,0
580000,237,14,4,257,52,17,3.42,6,25,4.35,1881,32,54,7481,197747,1752,137,0,2382,4877,0,190345,20,0,0,0,0,0,0,0,0,0,0,0,0,0,37208,37190,0,0,0
600000,221,16,2,273,59,16,3.427,6,27,4.389,1960,34,52,7772,205129,1805,141,0,2473,5061,0,197439,21,0,0,0,0,0,0,0,0,0,0,0,0,0,38172,38162,0,0,0
620000,216,10,6,280,72,12,3.155,6,32,4.6,2036,34,51,8022,212723,1866,147,0,2560,5217,0,204788,22,0,0,0,0,0,0,0,0,0,0,0,0,0,39192,39178,0,0,0
640000,223,11,0,278,76,10,3.093,5,26,4.226,2124,35,57,8306,220440,1937,150,0,2666,5396,0,212219,22,0,0,0,0,0,0,0,0,0,0,0,0,0,40308,40296,0,0,0
660000,196,7,6,303,73,11,3.381,5,31,4.604,2204,35,53,8587,228024,2006,158,0,2760,5563,0,219525,23,0,0,0,0,0,0,0,0,0,0,0,0,0,41427,41409,0,0,0
680000,198,12,1,301,64,16,3.475,5,28,4.521,2273,36,53,8851,235711,2058,161,0,2850,5742,0,226947,23,0,0,0,0,0,0,0,0,0,0,0,0,0,42466,42451,0,0,0
700000,241,9,2,260,57,14,3.338,5,24,4.252,2344,37,50,9101,243734,2128,163,0,2949,5936,0,234720,24,0,0,0,0,0,0,0,0,0,0,0,0,0,43799,43779,0,0,0
720000,222,13,4,273,64,15,3.215,6,27,4.445,2419,38,57,9349,251728,2194,169,0,3029,6092,0,242463,25,0,0,0,0,0,0,0,0,0,0,0,0,0,44977,44963,0,0,0
740000,206,12,3,291,64,14,3.474,5,30,4.501,2497,40,52,9625,259147,2242,172,0,3128,6254,0,249605,25,0,0,0,0,0,0,0,0,0,0,0,0,0,46176,46161,0,0,0
760000,210,24,0,278,45,24,3.551,5,34,4.851,2569,41,56,9895,266088,2309,178,0,3231,6444,0,256260,25,0,0,0,0,0,0,0,0,0,0,0,0,0,47197,47180,0,0,0
780000,212,14,3,283,59,18,3.338,5,32,4.654,2653,42,54,10176,272907,2360,184,0,3331,6619,0,262809,26,0,0,0,0,0,0,0,0,0,0,0,0,0,48319,48298,0,0,0
800000,213,13,5,281,64,14,3.385,6,32,4.67,2731,43,54,10460,280614,2422,191,0,3435,6805,0,270234,27,0,0,0,0,0,0,0,0,0,0,0,0,0,49299,49286,0,0,0
820000,219,9,4,280,69,10,3.316,6,31,4.52,2806,45,54,10725,288061,2504,198,0,3531,6976,0,277433,30,0,0,0,0,0,0,0,0,0,0,0,0,0,50332,50319,0,0,0
840000,223,12,3,274,59,15,3.365,6,28,4.494,2875,46,54,10971,295662,2571,200,0,3611,7148,0,284790,31,0,0,0,0,0,0,0,0,0,0,0,0,0,51292,51275,0,0,0
860000,216,11,4,281,68,13,3.333,6,28,4.581,2956,47,53,11240,303312,2662,201,0,3704,7321,0,292168,32,0,0,0,0,0,0,0,0,0,0,0,0,0,52141,52127,0,0,0
880000,243,16,1,252,50,19,3.261,6,31,4.568,3021,47,49,11469,310710,2725,203,0,3805,7476,0,299334,33,0,0,0,0,0,0,0,0,0,0,0,0,0,53207,53191,0,0,0
900000,250,6,4,252,57,10,3.493,6,35,4.84,3093,48,49,11734,318333,2787,206,0,3892,7653,0,306700,33,0,0,0,0,0,0,0,0,0,0,0,0,0,54281,54262,0,0,0
920000,237,15,5,255,51,17,3.426,6,29,4.486,3167,49,53,12003,326167,2848,211,0,3977,7836,0,314258,33,0,0,0,0,0,0,0,0,0,0,0,0,0,55614,55594,0,0,0
940000,233,10,1,268,59,11,3.629,7,33,4.641,3240,51,56,12274,333495,2920,214,0,4068,8000,0,321328,34,0,0,0,0,0,0,0,0,0,0,0,0,0,56663,56648,0,0,0
960000,248,16,7,241,48,16,3.516,7,29,4.456,3313,51,50,12543,340556,3010,218,0,4169,8196,0,328113,36,0,0,0,0,0,0,0,0,0,0,0,0,0,57471,57452,0,0,0
980000,190,16,2,304,57,19,3.618,6,31,4.371,3390,52,49,12847,348150,3087,225,0,4254,8352,0,335414,37,0,0,0,0,0,0,0,0,0,0,0,0,0,58830,58808,0,0,0
1000000,239,12,2,259,54,12,3.773,7,32,4.763,3457,53,56,13109,355087,3157,227,0,4357,8554,0,342093,37,0,0,0,0,0,0,0,0,0,0,0,0,0,60212,60198,0,0,0
