t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts
20000,451,3,8,50,18,3,2.714,6,11,3.082,33,5,6,75,1885,12,2,0,19,30,11,1777,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,407,4,29,72,28,4,3.063,6,9,2.63,84,6,4,175,5611,42,2,0,56,82,11,5359,6,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,364,7,45,96,34,6,3.3,7,14,3.274,141,7,3,297,9961,90,8,1,102,159,11,9527,8,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,350,6,50,106,46,3,3,12,20,3.89,192,7,1,418,14627,119,13,4,148,232,11,14037,10,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,353,6,54,99,53,5,2.569,6,19,3.235,262,8,1,549,19850,160,17,4,219,336,11,19070,13,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,392,6,38,76,39,4,2.558,5,15,3.267,322,9,0,659,24591,202,19,6,290,430,14,23670,20,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,371,5,32,104,47,5,2.538,5,15,3.268,391,11,0,782,29905,223,24,8,344,505,23,28803,22,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160000,378,3,44,87,48,3,2.471,5,16,3.268,460,12,1,904,35495,267,31,11,402,596,26,34215,27,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,369,4,43,96,45,4,2.755,5,15,3.596,532,13,4,1018,40548,306,38,12,463,674,34,39095,31,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200000,375,5,46,86,48,4,2.5,6,11,2.933,606,14,2,1123,45407,345,42,13,524,761,48,43775,32,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220000,414,1,36,61,42,1,2.256,4,11,2.928,672,16,2,1221,50043,385,48,15,579,837,48,48265,32,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240000,399,1,29,83,48,1,2.265,4,13,3.263,735,17,1,1331,54963,414,53,16,631,900,57,53041,38,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260000,403,2,24,83,47,2,2.184,3,11,2.997,800,18,4,1432,60153,449,55,16,686,959,60,58094,42,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280000,389,4,32,87,48,4,2.269,3,11,3.015,871,18,3,1541,65522,484,61,17,737,1016,60,63314,45,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300000,394,5,30,83,46,5,2.196,4,9,2.522,945,20,2,1651,70908,527,67,18,800,1092,66,68532,47,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320000,402,4,35,71,46,4,2.12,4,8,2.521,1023,22,4,1767,75949,566,72,20,867,1175,66,73408,51,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340000,409,2,28,73,46,2,2.083,4,8,2.376,1096,22,6,1879,80994,606,74,21,922,1236,66,78303,53,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0
