t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
5000,425,17,13,57,13,12,2.6,5,8,2.452,62,6,43,157,768,4,0,0,47,58,0,1364,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
10000,389,16,33,74,35,13,2.146,4,5,1.337,232,11,31,425,2334,7,3,0,156,169,0,4064,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
15000,382,14,30,86,46,12,2,2,3,0.507,487,12,23,758,4695,11,5,0,317,321,0,8253,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
20000,388,16,27,81,40,14,2,2,3,0.361,729,15,30,1110,7023,18,7,0,487,480,0,12374,0,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
25000,399,21,27,65,27,19,2,2,1,0,965,17,25,1453,9362,23,8,0,651,633,0,16494,0,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
30000,393,19,24,76,35,15,2,2,2,0.141,1171,20,29,1757,11545,33,10,0,790,759,0,20423,0,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
35000,351,20,39,102,51,18,2.014,3,3,0.427,1427,22,22,2107,13674,35,14,0,945,902,0,24224,0,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
40000,387,13,32,79,42,13,2,2,1,0,1678,26,29,2469,16249,45,15,0,1126,1066,0,28840,0,602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
45000,422,11,24,55,30,9,2.026,3,2,0.172,1894,30,32,2785,18418,49,18,0,1279,1206,0,32737,0,681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
50000,412,8,36,56,38,8,2,2,2,0.258,2109,32,29,3077,20160,53,19,0,1419,1330,0,35696,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
55000,388,12,24,88,45,10,2.018,3,3,0.355,2325,35,23,3389,22242,60,22,0,1554,1456,0,39423,0,823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
60000,394,14,26,78,38,14,2,2,1,0,2559,36,29,3705,24591,65,23,0,1713,1606,0,43590,0,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
