t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
10000,799,58,313,110,16,21,9.622,10,8,2.581,60,2,0,34,641,153,0,0,60,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,734,78,345,123,11,32,9.349,10,12,2.757,92,2,0,68,949,223,0,0,121,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,747,83,323,127,13,31,9.432,10,9,2.325,127,2,1,98,1237,284,0,0,196,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,684,87,370,139,14,31,9.933,10,6,1.893,154,2,0,123,1518,347,0,0,252,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,637,112,371,160,12,36,9.542,10,9,2.083,186,3,0,160,1764,403,0,0,310,694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,674,132,302,172,9,32,9.756,10,7,1.759,211,3,0,192,1977,455,0,0,366,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,717,112,287,163,13,31,8.5,10,13,2.703,254,3,0,228,2208,521,0,0,470,956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,706,111,315,148,10,29,9.872,10,6,1.873,287,3,0,255,2493,584,0,0,562,1087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,743,106,282,149,4,30,9.706,10,6,1.975,307,3,0,283,2690,627,0,0,622,1222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,864,83,224,108,8,23,8.806,10,10,2.802,348,3,0,311,2902,684,0,0,731,1377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,887,81,196,116,10,21,7.935,10,13,3.289,368,3,0,339,3040,710,0,0,782,1457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,993,75,114,98,0,16,9.313,10,6,2.299,387,3,0,360,3162,735,0,0,847,1568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
