t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
10000,946,46,206,82,9,17,9.231,10,8,2.68,38,1,0,29,381,83,0,0,45,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,977,53,172,78,3,19,9.864,10,5,2.016,61,1,0,62,554,120,0,0,99,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,959,58,171,92,8,18,8.5,10,10,2.717,75,2,0,91,674,150,0,0,126,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,996,59,139,86,3,16,9.158,10,8,2.524,108,3,1,125,845,204,0,0,195,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,1059,48,98,75,7,13,6.9,10,9,2.841,130,3,1,156,956,226,0,0,252,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,1038,53,106,83,5,11,8.5,10,9,2.733,141,3,0,186,1053,252,0,0,281,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,1024,49,127,80,3,14,9.059,10,8,2.534,162,3,0,209,1168,282,0,0,321,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,957,67,162,94,3,17,9.4,10,8,2.464,173,3,1,239,1302,315,0,0,344,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,991,66,133,90,1,18,9.632,10,6,1.95,194,3,1,274,1431,346,0,0,396,586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,984,71,125,100,2,16,9.611,10,5,1.745,207,3,1,304,1551,376,0,0,431,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,942,86,128,124,0,16,9.875,10,5,1.774,211,3,0,333,1629,402,0,0,447,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,989,79,97,115,1,12,9,10,5,1.892,229,3,0,361,1705,431,0,0,498,693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
