t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
5000,361,26,10,99,13,16,3.483,8,10,2.974,38,4,35,155,671,2,1,0,35,67,0,1251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,13,23,126,8,2,1.625
10000,287,29,27,153,52,22,2.392,8,9,2.123,218,8,20,529,2830,12,3,0,216,307,0,5224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,20,95,359,15,5,1.4
15000,250,31,40,169,71,22,2.269,8,9,1.555,440,12,21,928,5601,18,6,0,445,573,0,10329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,17,178,589,14,2,1.214
20000,217,39,29,195,68,35,2.233,5,8,1.073,675,14,21,1348,8759,28,7,0,686,834,0,16182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,36,284,845,24,2,1.333
25000,260,26,32,173,71,24,2.221,4,8,1.244,905,15,20,1763,12096,34,13,0,960,1127,0,22097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,18,381,1103,15,2,1.333
30000,247,28,34,180,79,26,2.21,4,7,1.29,1173,18,16,2199,15649,42,20,0,1235,1407,0,28267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,11,509,1390,11,1,1
35000,266,23,30,161,62,28,2.189,4,6,1.413,1417,19,18,2597,18912,51,23,0,1513,1671,0,34306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,629,1656,23,2,1.522
40000,253,26,33,167,76,28,2.135,4,6,1.32,1664,21,13,2992,21988,59,25,0,1766,1932,0,39843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,23,745,1931,19,2,1.263
45000,246,26,36,175,75,28,2.204,4,6,1.492,1945,23,18,3420,25353,71,29,0,2058,2236,0,45867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,21,869,2216,16,2,1.375
50000,248,32,30,175,71,29,2.23,4,8,1.674,2206,24,24,3845,28690,84,35,0,2334,2522,0,51808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,25,1002,2522,21,2,1.143
55000,265,29,27,163,61,30,2.264,3,6,1.305,2449,25,17,4253,31946,94,36,0,2611,2806,0,57685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,22,1126,2827,19,2,1.158
60000,264,26,38,157,77,22,2.152,3,5,1.069,2707,28,19,4662,35243,105,40,0,2881,3076,0,63380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,15,1251,3115,11,2,1.364
