t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
10000,934,54,200,92,13,12,8.52,10,12,3.159,40,2,1,36,422,107,0,0,52,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,959,72,142,107,3,15,9.611,10,8,2.669,55,2,2,64,543,138,0,0,96,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,932,61,181,106,8,23,8.032,10,12,2.965,86,2,0,93,717,185,0,0,150,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,880,88,193,119,4,22,9.462,10,7,2.221,97,2,1,122,873,225,0,0,174,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,860,105,182,133,2,24,9.192,10,9,2.416,118,2,1,153,1034,269,0,0,233,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,850,91,208,131,7,21,9.464,10,8,2.537,148,2,1,181,1202,311,0,0,296,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,818,93,239,130,9,18,8.963,10,10,2.724,173,3,0,209,1413,361,0,0,352,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,835,111,187,147,2,21,9.565,10,8,2.541,195,3,1,237,1590,400,0,0,409,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,797,108,223,152,6,27,8.97,10,13,3.072,222,3,0,266,1777,437,0,0,462,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,925,77,173,105,6,19,9,10,10,2.661,270,3,0,299,1988,477,0,0,571,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,976,66,146,92,8,17,7.6,10,17,3.698,299,3,2,333,2151,517,0,0,647,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,1027,69,96,88,1,10,10,10,5,1.868,310,4,0,358,2267,553,0,0,694,978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
