t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
5000,347,23,16,114,19,22,2.415,7,6,1.513,97,6,27,228,1032,6,1,0,66,71,0,1881,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,47,48,322,19,4,1.632
10000,296,22,25,141,50,26,2.184,7,7,1.47,316,9,18,604,3486,12,3,0,241,261,0,6285,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,35,146,992,17,3,1.588
15000,330,14,17,121,42,22,2.188,4,7,1.57,536,12,21,983,6130,17,5,0,453,470,0,10970,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,31,255,1536,17,3,1.706
20000,329,18,20,123,53,21,2.054,3,4,1.056,766,13,21,1357,8770,25,8,0,654,667,0,15484,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,24,360,2076,17,2,1.294
25000,318,23,26,120,54,25,2.051,3,5,0.462,1020,15,21,1752,11806,34,11,0,861,862,0,20698,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,467,2537,20,2,1.2
30000,322,16,33,120,58,19,2.039,3,4,0.373,1286,21,22,2165,14710,40,15,0,1105,1087,0,25712,0,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,20,587,3001,11,3,1.727
35000,347,14,20,112,47,19,2.045,3,4,0.421,1537,23,25,2562,17700,45,19,0,1337,1296,0,30897,0,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,21,720,3495,13,2,1.538
40000,281,18,17,154,65,25,2.056,3,2,0.31,1797,25,21,2974,20748,55,19,0,1534,1481,0,36255,0,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,31,850,3990,20,2,1.65
45000,324,23,11,134,42,27,2.087,3,4,0.613,2069,28,23,3412,23862,63,25,0,1803,1721,0,41854,0,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,26,970,4398,18,2,1.556
50000,324,20,16,134,55,23,2,2,3,0.271,2312,30,18,3792,26765,69,25,0,2018,1926,0,46938,0,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,1086,4842,13,2,1.462
55000,299,28,23,144,60,26,2.035,3,4,0.612,2588,33,25,4193,30120,76,29,0,2241,2124,0,52768,0,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,1219,5313,13,2,1.308
60000,305,16,29,128,72,18,2.011,3,4,0.67,2863,35,17,4594,33303,83,31,0,2481,2355,0,58321,0,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,16,1348,5750,11,2,1.455
