t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts
20000,808,22,19,71,9,10,3.421,5,12,3.221,58,6,50,130,313,113,12,5,96,51,70,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,706,43,27,144,10,19,4.172,5,8,1.869,197,8,51,425,943,337,38,15,340,169,224,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,806,26,23,65,3,16,4,5,11,3.076,357,11,54,761,1616,571,69,34,709,339,372,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,865,13,9,33,2,6,4,5,6,2.406,446,16,57,926,1939,679,84,40,885,424,445,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,835,18,14,53,3,10,4.308,5,7,2.5,528,22,52,1091,2304,803,99,43,1038,499,552,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,845,16,8,51,2,9,4.091,5,5,1.868,608,23,52,1248,2633,918,119,50,1206,572,641,0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,876,10,7,27,3,5,3.375,5,7,2.75,671,26,55,1383,2909,1008,131,58,1350,632,688,0,0,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160000,920,0,0,0,0,0,0,0,0,0,689,26,60,1414,2962,1024,134,59,1395,649,696,0,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,920,0,0,0,0,0,0,0,0,0,689,26,60,1414,2962,1024,134,59,1395,649,696,0,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200000,920,0,0,0,0,0,0,0,0,0,689,26,60,1414,2962,1024,134,59,1395,649,696,0,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220000,920,0,0,0,0,0,0,0,0,0,689,26,60,1414,2962,1024,134,59,1395,649,696,0,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240000,920,0,0,0,0,0,0,0,0,0,689,26,60,1414,2962,1024,134,59,1395,649,696,0,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260000,920,0,0,0,0,0,0,0,0,0,689,26,60,1414,2962,1024,134,59,1395,649,696,0,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280000,920,0,0,0,0,0,0,0,0,0,689,26,60,1414,2962,1024,134,59,1395,649,696,0,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300000,920,0,0,0,0,0,0,0,0,0,689,26,60,1414,2962,1024,134,59,1395,649,696,0,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320000,920,0,0,0,0,0,0,0,0,0,689,26,60,1414,2962,1024,134,59,1395,649,696,0,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340000,920,0,0,0,0,0,0,0,0,0,689,26,60,1414,2962,1024,134,59,1395,649,696,0,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360000,920,0,0,0,0,0,0,0,0,0,689,26,60,1414,2962,1024,134,59,1395,649,696,0,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380000,920,0,0,0,0,0,0,0,0,0,689,26,60,1414,2962,1024,134,59,1395,649,696,0,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400000,920,0,0,0,0,0,0,0,0,0,689,26,60,1414,2962,1024,134,59,1395,649,696,0,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
