t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
10000,322,79,97,142,4,17,7.476,10,14,3.554,42,2,1,68,406,102,0,0,65,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,417,47,84,92,11,14,5.6,10,16,3.749,122,3,2,129,654,162,0,0,208,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,373,63,101,103,5,15,8.1,10,10,2.722,153,4,1,177,880,219,0,0,277,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,401,57,84,98,4,12,7.875,10,7,2.35,200,4,4,233,1089,279,0,0,381,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,464,46,44,86,0,6,8.833,10,3,1.459,229,4,4,288,1234,319,0,0,459,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,388,56,78,118,1,12,8.538,10,5,1.892,269,5,3,363,1505,380,0,0,530,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,219,100,118,203,0,19,10,10,2,0.9,280,5,1,426,1725,444,0,0,551,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,148,132,90,270,0,19,9.789,10,4,1.429,292,5,0,499,1902,500,0,0,588,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,110,150,69,311,0,23,9.696,10,3,1.215,316,6,0,574,2065,553,0,0,634,597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,107,139,84,310,1,25,9.423,10,4,1.387,339,6,2,632,2201,596,0,0,686,644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,99,148,48,345,2,27,8.862,10,8,2.062,367,6,3,698,2339,637,0,0,740,688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,80,142,70,348,2,27,9.207,10,5,1.54,391,6,1,760,2486,688,0,0,795,731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130000,79,151,36,374,2,30,8.75,10,8,1.993,409,6,4,821,2569,719,0,0,828,764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,66,148,25,401,3,29,9.031,10,6,1.762,428,8,6,884,2656,754,0,0,863,778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000,65,164,7,404,0,28,9.893,10,3,1.178,434,8,6,920,2720,774,0,0,887,799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
