t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts
20000,255,9,0,248,89,12,2.208,7,8,1.633,149,10,48,327,6469,19,4,0,47,42,0,6144,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1654,1638,0,0,0
40000,157,10,2,343,118,18,2.272,6,10,2.058,318,12,53,705,19798,56,12,0,187,184,0,19102,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4643,4620,0,0,0
60000,142,8,7,355,115,23,2.319,6,9,2.108,463,14,54,1035,32824,92,15,0,340,347,0,31796,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7509,7475,0,0,0
80000,113,8,3,388,128,15,2.517,6,14,2.6,589,16,49,1359,45469,127,24,0,478,499,0,44124,9,0,0,0,0,0,0,0,0,0,0,0,0,0,10221,10205,0,0,0
100000,121,7,3,381,109,20,2.566,6,12,2.654,704,17,59,1650,56732,156,26,0,614,668,0,55092,9,0,0,0,0,0,0,0,0,0,0,0,0,0,13117,13082,0,0,0
120000,115,11,2,384,94,29,2.683,6,13,2.803,818,18,54,1964,67647,187,30,0,755,838,0,65690,9,0,0,0,0,0,0,0,0,0,0,0,0,0,15840,15797,0,0,0
140000,156,7,5,344,101,20,2.545,6,9,2.308,942,18,49,2285,79263,220,32,0,910,1043,0,76982,9,0,0,0,0,0,0,0,0,0,0,0,0,0,18124,18091,0,0,0
160000,111,14,4,383,109,26,2.541,4,10,2.228,1090,19,44,2680,91649,253,39,0,1066,1246,0,88965,9,0,0,0,0,0,0,0,0,0,0,0,0,0,20620,20585,0,0,0
180000,117,10,3,382,117,22,2.496,4,10,2.18,1224,20,55,3022,103532,286,46,0,1216,1444,0,100512,10,0,0,0,0,0,0,0,0,0,0,0,0,0,23184,23150,0,0,0
200000,149,6,3,354,113,16,2.558,4,9,2.398,1361,22,47,3357,115704,318,54,0,1380,1639,0,112355,10,0,0,0,0,0,0,0,0,0,0,0,0,0,25875,25849,0,0,0
220000,166,11,3,332,99,22,2.504,4,9,2.317,1498,24,47,3712,128037,354,58,0,1549,1848,0,124325,10,0,0,0,0,0,0,0,0,0,0,0,0,0,28389,28357,0,0,0
240000,149,12,0,351,93,24,2.641,4,12,2.741,1636,26,57,4087,140114,382,64,0,1705,2048,0,136029,11,0,0,0,0,0,0,0,0,0,0,0,0,0,30904,30868,0,0,0
260000,141,11,4,356,109,19,2.578,4,12,2.621,1758,28,52,4398,152263,414,66,0,1839,2224,0,147862,11,0,0,0,0,0,0,0,0,0,0,0,0,0,33436,33409,0,0,0
280000,159,7,1,345,106,18,2.556,4,12,2.542,1881,28,52,4720,164276,450,70,0,1979,2424,0,159554,11,0,0,0,0,0,0,0,0,0,0,0,0,0,35965,35932,0,0,0
300000,123,15,6,368,91,31,2.598,4,12,2.384,2007,30,55,5051,176274,477,77,0,2119,2596,0,171207,11,0,0,0,0,0,0,0,0,0,0,0,0,0,38488,38442,0,0,0
320000,126,14,9,363,103,25,2.617,4,10,2.359,2137,31,45,5389,187847,499,79,0,2272,2786,0,182436,11,0,0,0,0,0,0,0,0,0,0,0,0,0,41162,41128,0,0,0
340000,144,13,3,352,96,24,2.642,4,9,2.213,2253,32,52,5708,199699,532,84,0,2413,2975,0,193975,11,0,0,0,0,0,0,0,0,0,0,0,0,0,43882,43841,0,0,0
360000,128,11,7,366,104,22,2.659,5,10,2.426,2376,35,51,6032,211346,571,87,0,2547,3155,0,205288,11,0,0,0,0,0,0,0,0,0,0,0,0,0,46375,46334,0,0,0
380000,141,10,3,358,91,23,2.737,5,11,2.706,2492,35,49,6358,222941,608,91,0,2688,3344,0,216558,11,0,0,0,0,0,0,0,0,0,0,0,0,0,48936,48888,0,0,0
400000,107,9,1,395,95,26,2.76,5,10,2.518,2599,35,53,6655,232866,637,96,0,2803,3492,0,226187,11,0,0,0,0,0,0,0,0,0,0,0,0,0,51619,51559,0,0,0
420000,126,15,0,371,108,24,2.545,5,10,2.477,2716,36,54,6961,244080,674,98,0,2946,3678,0,237088,11,0,0,0,0,0,0,0,0,0,0,0,0,0,54395,54354,0,0,0
440000,135,11,8,358,96,24,2.625,6,14,2.693,2839,36,47,7283,256072,707,107,0,3092,3865,0,248758,11,0,0,0,0,0,0,0,0,0,0,0,0,0,56947,56892,0,0,0
460000,148,11,7,345,79,26,2.81,6,12,2.909,2949,38,52,7578,266417,736,110,0,3230,4043,0,258802,11,0,0,0,0,0,0,0,0,0,0,0,0,0,59920,59857,0,0,0
480000,126,5,6,375,97,23,2.708,6,11,2.865,3069,41,54,7894,276917,770,114,0,3358,4200,0,268999,12,0,0,0,0,0,0,0,0,0,0,0,0,0,62554,62485,0,0,0
500000,149,4,0,359,94,21,2.643,6,9,2.423,3179,43,58,8184,288584,803,119,0,3493,4368,0,280384,12,0,0,0,0,0,0,0,0,0,0,0,0,0,65435,65371,0,0,0
520000,139,5,2,366,92,25,2.581,7,12,2.417,3297,44,48,8479,299481,837,127,0,3627,4519,0,290988,12,0,0,0,0,0,0,0,0,0,0,0,0,0,68330,68251,0,0,0
540000,140,3,2,367,96,21,2.641,7,13,2.726,3400,46,55,8749,309825,857,130,0,3748,4666,0,301065,13,0,0,0,0,0,0,0,0,0,0,0,0,0,71148,71076,0,0,0
560000,150,12,3,347,77,28,2.848,7,14,3.28,3509,47,46,9052,320881,883,133,0,3895,4844,0,311804,13,0,0,0,0,0,0,0,0,0,0,0,0,0,73803,73740,0,0,0
580000,118,14,4,376,82,33,2.643,6,14,2.781,3624,47,50,9366,331172,912,135,0,4017,5006,0,321781,15,0,0,0,0,0,0,0,0,0,0,0,0,0,76659,76584,0,0,0
600000,125,14,5,368,88,25,2.823,5,15,2.853,3730,47,53,9667,341809,945,139,0,4149,5181,0,332118,16,0,0,0,0,0,0,0,0,0,0,0,0,0,79523,79463,0,0,0
620000,152,6,1,353,68,29,2.856,5,16,2.994,3822,47,60,9929,351606,962,145,0,4271,5336,0,341673,17,0,0,0,0,0,0,0,0,0,0,0,0,0,82693,82606,0,0,0
640000,134,10,5,363,92,22,2.825,5,14,2.872,3936,48,54,10248,361730,991,148,0,4403,5513,0,351470,17,0,0,0,0,0,0,0,0,0,0,0,0,0,85654,85595,0,0,0
660000,161,10,1,340,70,30,2.77,4,13,2.729,4046,50,53,10559,372068,1017,157,0,4540,5708,0,361504,18,0,0,0,0,0,0,0,0,0,0,0,0,0,88558,88484,0,0,0
680000,128,7,9,368,80,27,2.888,5,13,2.706,4164,54,45,10900,382642,1047,173,0,4672,5887,0,371739,18,0,0,0,0,0,0,0,0,0,0,0,0,0,91439,91365,0,0,0
700000,103,9,3,397,91,25,2.922,4,14,3.043,4278,57,54,11236,392224,1077,180,0,4805,6063,0,380989,19,0,0,0,0,0,0,0,0,0,0,0,0,0,94207,94134,0,0,0
720000,126,7,7,372,87,25,2.821,4,14,3.094,4366,59,54,11493,401725,1104,186,0,4917,6233,0,390236,19,0,0,0,0,0,0,0,0,0,0,0,0,0,97073,96997,0,0,0
740000,138,8,8,358,87,23,2.873,4,13,2.911,4463,62,52,11765,411912,1124,189,0,5040,6392,0,400150,20,0,0,0,0,0,0,0,0,0,0,0,0,0,100048,99983,0,0,0
760000,147,14,4,347,89,23,2.786,4,13,2.788,4590,63,55,12120,423328,1147,194,0,5191,6607,0,411211,22,0,0,0,0,0,0,0,0,0,0,0,0,0,102520,102466,0,0,0
780000,103,12,11,386,106,24,2.723,4,13,2.75,4713,63,53,12452,433520,1173,197,0,5313,6782,0,421061,22,0,0,0,0,0,0,0,0,0,0,0,0,0,105289,105223,0,0,0
800000,134,6,3,369,103,18,2.702,4,11,2.661,4819,63,46,12751,444473,1197,200,0,5452,6958,0,431731,22,0,0,0,0,0,0,0,0,0,0,0,0,0,107927,107863,0,0,0
820000,126,7,4,375,97,22,2.798,5,11,2.528,4930,63,56,13063,455046,1221,203,0,5585,7134,0,441985,22,0,0,0,0,0,0,0,0,0,0,0,0,0,110599,110526,0,0,0
840000,136,11,3,362,101,21,2.721,5,11,2.617,5029,63,57,13344,465875,1251,209,0,5706,7306,0,452533,22,0,0,0,0,0,0,0,0,0,0,0,0,0,113287,113225,0,0,0
860000,127,15,8,362,89,30,2.689,4,10,2.5,5162,63,50,13685,477437,1285,211,0,5848,7512,0,463738,22,0,0,0,0,0,0,0,0,0,0,0,0,0,115824,115749,0,0,0
880000,130,15,4,363,81,29,2.791,4,12,2.906,5277,63,54,14013,488279,1315,217,0,5982,7702,0,474255,22,0,0,0,0,0,0,0,0,0,0,0,0,0,118642,118560,0,0,0
900000,106,13,4,389,90,28,2.805,4,12,2.887,5394,65,50,14358,498898,1341,219,0,6115,7887,0,484530,22,0,0,0,0,0,0,0,0,0,0,0,0,0,121096,121016,0,0,0
920000,146,15,1,350,86,25,2.793,4,14,3.002,5493,65,53,14651,509076,1362,225,0,6246,8086,0,494422,23,0,0,0,0,0,0,0,0,0,0,0,0,0,123646,123579,0,0,0
940000,151,15,3,343,83,27,2.764,5,15,3.005,5616,65,47,15001,519673,1396,232,0,6398,8299,0,504664,23,0,0,0,0,0,0,0,0,0,0,0,0,0,126382,126314,0,0,0
960000,146,11,3,352,88,23,2.811,5,13,3.014,5729,65,53,15326,530738,1425,232,0,6525,8489,0,515405,24,0,0,0,0,0,0,0,0,0,0,0,0,0,128640,128572,0,0,0
980000,140,8,2,362,100,17,2.803,5,13,2.989,5850,65,55,15664,542046,1455,236,0,6657,8679,0,526382,25,0,0,0,0,0,0,0,0,0,0,0,0,0,131282,131215,0,0,0
1000000,138,10,9,355,102,20,2.672,5,12,2.838,5964,66,53,15962,552783,1484,240,0,6789,8852,0,536811,26,0,0,0,0,0,0,0,0,0,0,0,0,0,134331,134260,0,0,0
