t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
10000,922,36,252,70,17,18,8.6,10,13,2.999,49,1,0,34,423,93,0,0,48,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,925,51,230,74,9,21,9.5,10,8,2.301,67,2,0,57,574,128,0,0,82,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,973,49,189,69,5,18,10,10,5,1.932,81,2,1,78,694,152,0,0,121,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,1026,50,136,68,2,17,9.789,10,5,1.885,97,2,0,103,783,176,0,0,161,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,1054,48,108,70,2,11,9.846,10,4,1.776,110,2,2,131,882,199,0,0,202,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,1092,38,87,63,4,9,7.692,10,8,2.931,130,2,0,164,985,227,0,0,249,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,1112,41,70,57,1,9,9.2,10,5,2.122,144,3,3,192,1075,251,0,0,290,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,1051,41,122,66,3,12,9.4,10,6,2.04,155,3,1,220,1194,277,0,0,308,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,1023,56,120,81,0,15,9.533,10,5,1.559,165,3,2,250,1290,305,0,0,331,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,1029,64,104,83,0,12,10,10,3,1.041,177,3,2,278,1364,327,0,0,366,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,1060,52,86,82,1,12,8.769,10,9,2.807,198,4,2,312,1458,356,0,0,415,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,1124,42,50,64,4,7,6.091,10,9,3.096,218,4,1,340,1539,379,0,0,466,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
