t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts
20000,460,0,0,0,0,0,0,0,0,0,7,2,60,11,26,8,0,0,21,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,460,0,0,0,0,0,0,0,0,0,7,2,60,11,26,8,0,0,21,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,460,0,0,0,0,0,0,0,0,0,7,2,60,11,26,8,0,0,21,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,460,0,0,0,0,0,0,0,0,0,7,2,60,11,26,8,0,0,21,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,460,0,0,0,0,0,0,0,0,0,7,2,60,11,26,8,0,0,21,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,460,0,0,0,0,0,0,0,0,0,7,2,60,11,26,8,0,0,21,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,460,0,0,0,0,0,0,0,0,0,7,2,60,11,26,8,0,0,21,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160000,460,0,0,0,0,0,0,0,0,0,7,2,60,11,26,8,0,0,21,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,460,0,0,0,0,0,0,0,0,0,7,2,60,11,26,8,0,0,21,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200000,460,0,0,0,0,0,0,0,0,0,7,2,60,11,26,8,0,0,21,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220000,460,0,0,0,0,0,0,0,0,0,7,2,60,11,26,8,0,0,21,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240000,460,0,0,0,0,0,0,0,0,0,7,2,60,11,26,8,0,0,21,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260000,460,0,0,0,0,0,0,0,0,0,7,2,60,11,26,8,0,0,21,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280000,460,0,0,0,0,0,0,0,0,0,7,2,60,11,26,8,0,0,21,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300000,460,0,0,0,0,0,0,0,0,0,7,2,60,11,26,8,0,0,21,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320000,460,0,0,0,0,0,0,0,0,0,7,2,60,11,26,8,0,0,21,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340000,460,0,0,0,0,0,0,0,0,0,7,2,60,11,26,8,0,0,21,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360000,460,0,0,0,0,0,0,0,0,0,7,2,60,11,26,8,0,0,21,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380000,460,0,0,0,0,0,0,0,0,0,7,2,60,11,26,8,0,0,21,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400000,460,0,0,0,0,0,0,0,0,0,7,2,60,11,26,8,0,0,21,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
