t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
10000,844,47,298,90,18,23,8.78,10,12,2.926,58,1,0,29,550,123,0,0,50,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,896,69,229,86,6,20,10,10,5,1.869,89,1,0,52,806,179,0,0,126,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,850,84,236,110,8,22,9.967,10,6,1.87,100,2,0,78,917,205,0,0,146,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,823,95,234,128,5,25,9.367,10,7,2.032,114,2,1,105,1106,252,0,0,194,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,834,89,230,127,6,22,9.429,10,7,1.77,136,2,0,135,1271,291,0,0,244,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,841,104,193,142,6,20,9,10,8,1.979,148,2,0,164,1365,324,0,0,273,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,915,93,144,128,4,15,9.579,10,5,1.628,175,2,1,187,1482,360,0,0,348,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,856,98,188,138,4,19,9.478,10,7,2.036,192,2,1,213,1655,405,0,0,394,682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,840,104,197,139,3,23,9.615,10,7,1.959,218,3,0,243,1812,445,0,0,446,738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,832,107,207,134,3,23,9,10,8,2.145,248,3,0,276,1979,492,0,0,509,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,845,110,182,143,2,21,9.435,10,7,2.036,261,3,1,305,2080,518,0,0,552,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,881,106,148,145,0,16,10,10,4,1.544,274,3,1,332,2179,545,0,0,598,907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
