t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
10000,840,57,266,117,12,20,10,10,6,2.428,34,2,1,35,469,120,0,0,27,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,841,58,281,100,12,25,9.108,10,11,2.784,73,2,0,59,745,181,0,0,93,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,852,67,273,88,9,26,9.771,10,7,2.136,98,2,0,81,960,226,0,0,135,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,876,79,227,98,6,27,9.485,10,7,2.157,112,2,0,118,1071,249,0,0,174,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,865,91,206,118,3,27,9.8,10,5,1.848,123,2,0,154,1189,280,0,0,206,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,942,80,151,107,5,20,8.68,10,9,2.599,140,2,1,189,1295,308,0,0,261,597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,1011,77,93,99,0,14,9.786,10,4,1.788,149,2,0,216,1364,328,0,0,305,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,964,81,124,111,1,18,9.105,10,8,2.69,164,2,0,246,1482,358,0,0,342,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,981,77,113,109,2,16,8.389,10,8,2.669,185,3,0,278,1582,391,0,0,385,735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,944,78,137,121,1,18,9.263,10,8,2.524,198,3,0,311,1702,421,0,0,415,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,957,76,134,113,5,16,9.476,10,7,2.199,220,3,1,338,1840,459,0,0,464,836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,881,91,175,133,5,18,9.652,10,6,2.044,231,3,0,371,1999,495,0,0,488,881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
