t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
10000,871,86,189,134,6,22,9.25,10,10,2.705,34,1,2,33,426,102,0,0,33,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,880,89,180,131,4,25,9.034,10,9,2.523,91,2,1,64,674,164,0,0,132,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,952,84,123,121,0,19,9.789,10,6,2.182,120,3,0,96,830,201,0,0,219,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,967,79,116,118,1,15,8.875,10,6,2.18,128,3,0,120,924,227,0,0,265,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,967,85,104,124,1,10,9.182,10,5,2.118,139,3,2,150,1027,255,0,0,307,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,1019,74,79,108,0,8,10,10,4,1.811,157,3,2,172,1095,283,0,0,358,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,984,78,96,122,2,10,7.833,10,8,2.855,176,3,2,198,1223,316,0,0,398,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,999,70,104,107,5,9,7.143,10,9,2.835,217,4,0,229,1413,358,0,0,481,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,979,80,96,125,2,10,8.417,10,7,2.451,226,4,0,254,1483,378,0,0,502,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,995,66,115,104,4,13,8.529,10,9,2.845,258,4,2,274,1628,413,0,0,572,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,858,103,179,140,1,19,9.85,10,6,2.158,276,4,1,305,1862,475,0,0,609,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,876,98,162,143,5,22,7.963,10,9,2.712,311,4,2,341,2019,522,0,0,681,632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
