t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
10000,247,74,167,152,5,22,8.778,10,11,3.162,21,2,1,64,348,88,0,0,13,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,184,99,175,182,2,26,9.5,10,8,2.579,47,2,0,141,589,155,0,0,62,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,145,110,176,208,2,28,9.5,10,9,2.601,62,2,0,197,739,200,0,0,101,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,171,105,150,214,2,25,9.37,10,9,2.679,88,3,0,255,889,230,0,0,165,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,148,120,129,243,0,23,9.957,10,7,2.524,107,3,1,328,1042,280,0,0,218,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,147,121,122,250,1,24,9.64,10,8,2.713,127,3,0,395,1191,321,0,0,273,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,134,117,143,246,0,28,9.286,10,10,2.996,152,3,0,455,1363,371,0,0,333,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,124,130,106,280,2,26,9.25,10,10,2.985,172,4,1,526,1502,411,0,0,378,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,107,132,127,274,4,27,8.742,10,9,2.905,203,5,0,580,1675,468,0,0,437,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,95,144,102,299,3,28,9.097,10,9,2.95,223,5,2,650,1820,513,0,0,486,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,92,135,97,316,3,25,9.429,10,8,2.71,240,5,0,719,1960,557,0,0,536,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,101,140,82,317,2,26,9.393,10,9,2.761,263,5,2,786,2084,596,0,0,594,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130000,110,129,96,305,3,28,8.548,10,11,3.058,291,6,0,843,2224,640,0,0,654,727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,109,141,90,300,6,26,7.906,10,14,3.398,313,6,1,904,2349,685,0,0,709,769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000,103,140,97,300,0,27,9.963,10,7,2.499,342,6,1,987,2528,732,0,0,771,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
