t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts
20000,1136,170,108,426,25,70,4.053,6,25,3.211,538,9,32,977,2700,825,155,46,960,546,725,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,1191,140,131,378,42,65,3.776,6,31,3.977,1245,13,28,2232,5749,1724,389,92,2477,1417,1406,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,1101,176,133,430,24,71,4.284,7,32,3.67,1883,16,35,3378,8585,2561,566,133,3808,2123,2058,0,0,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,1039,181,125,495,23,71,4.426,10,34,3.921,2526,21,30,4607,11596,3405,781,200,5252,2952,2805,0,0,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,1168,141,147,384,30,65,4.011,8,41,4.428,3230,27,27,5932,14855,4330,1012,269,6871,3937,3493,0,0,1378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,1019,180,148,493,31,81,4.259,10,53,4.859,3979,33,22,7388,18545,5296,1249,342,8572,4954,4302,0,0,1709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,1072,166,158,444,40,68,4.083,9,49,4.705,4714,35,21,8822,22174,6239,1444,424,10304,6060,5068,0,0,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160000,985,192,163,500,27,71,4.755,11,48,4.662,5494,39,24,10327,26074,7217,1658,488,12067,7228,5920,0,0,2350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,1023,178,160,479,34,67,4.257,11,51,4.872,6235,44,24,11794,29865,8154,1892,565,13876,8404,6765,0,0,2713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200000,791,227,229,593,33,68,5.089,13,63,5.574,7043,51,14,13370,34041,9120,2094,645,15710,9663,7538,0,0,3048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220000,288,361,319,872,21,58,7.114,23,53,5.417,7810,54,9,15326,39693,10127,2298,770,17887,11695,8460,0,0,3439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240000,85,375,179,1201,13,54,10.299,26,59,5.786,8274,56,19,17169,43820,10778,2362,952,19381,13482,9255,0,0,3794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260000,72,385,138,1245,18,55,10.315,35,68,6.042,8518,57,32,18547,46317,11208,2397,1056,20314,14603,9680,0,0,4018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280000,100,385,170,1185,18,52,9.414,40,68,6.072,8886,60,26,20166,49789,11723,2449,1206,21573,16266,10353,0,0,4316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300000,142,334,274,1090,19,49,10.176,33,61,5.841,9338,63,13,22024,54081,12335,2522,1393,23155,18301,11003,0,0,4681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320000,91,360,171,1218,14,48,11,46,56,5.748,9672,66,24,23767,57513,12849,2575,1549,24393,19885,11545,0,0,4989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340000,136,363,199,1142,21,46,10.299,39,61,5.864,10028,68,18,25458,61069,13347,2624,1700,25712,21574,12165,0,0,5312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360000,85,345,272,1137,24,52,9.776,39,65,5.891,10422,70,15,27254,64927,13922,2675,1842,27053,23452,12721,0,0,5632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380000,72,362,144,1262,17,51,10.794,56,58,5.753,10741,71,21,28863,68111,14387,2715,1972,28203,24932,13275,0,0,5953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400000,69,362,183,1226,17,46,11.19,49,53,5.584,11063,73,23,30459,71152,14836,2769,2105,29302,26379,13712,0,0,6270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420000,116,354,267,1103,17,46,9.683,51,57,5.775,11471,76,14,32198,74891,15406,2819,2251,30640,28203,14206,0,0,6617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440000,85,375,170,1210,15,32,10.809,51,38,5.123,11784,79,28,33816,77968,15896,2865,2366,31714,29679,14680,0,0,6904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460000,101,379,181,1179,12,44,10.5,43,49,5.508,12142,82,16,35427,81217,16406,2920,2511,32928,31216,15172,0,0,7215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480000,113,362,224,1141,20,40,9.083,59,51,5.536,12493,82,14,37070,84531,16901,2966,2646,34159,32755,15692,0,0,7525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500000,105,363,181,1191,11,47,11.655,59,50,5.52,12815,85,24,38684,87650,17367,3019,2779,35305,34217,16195,0,0,7855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520000,84,382,194,1180,13,42,11.6,56,47,5.404,13133,85,21,40231,90829,17904,3074,2925,36458,35690,16748,0,0,8141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540000,83,376,160,1221,14,35,10.796,41,46,5.492,13499,86,24,41862,94158,18429,3123,3061,37677,37198,17323,0,0,8488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560000,125,366,250,1098,18,49,9.896,41,62,5.887,13902,87,14,43541,97845,18954,3194,3228,39054,38974,17875,0,0,8834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580000,119,346,231,1144,15,42,10.035,41,53,5.693,14334,92,20,45413,102025,19546,3255,3403,40534,40984,18433,0,0,9191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000,186,353,285,1016,22,59,9.654,30,76,6.216,14740,93,9,47206,105972,20099,3327,3578,41990,42888,18946,0,0,9567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620000,141,341,275,1083,23,43,9.53,33,63,5.953,15228,97,10,49152,110560,20746,3403,3768,43655,45004,19659,0,0,9990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640000,128,348,240,1124,18,38,10.982,30,52,5.664,15691,98,9,50999,114773,21336,3486,3930,45190,47019,20341,0,0,10363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660000,116,355,232,1137,17,40,11.439,50,53,5.693,16039,102,21,52729,118219,21818,3548,4079,46414,48704,20813,0,0,10675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680000,85,373,138,1244,18,35,11.17,50,47,5.487,16393,105,27,54416,121678,22310,3604,4221,47681,50297,21366,0,0,10999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
