t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
5000,357,22,32,100,33,15,2.458,5,8,1.976,105,5,24,227,1234,2,1,0,71,86,0,2171,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
10000,332,19,37,124,58,17,2.147,4,8,1.441,343,8,24,619,4011,6,3,0,276,296,0,7347,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
15000,338,17,45,112,56,15,2.197,4,7,1.617,605,10,21,1022,6878,11,6,0,517,533,0,12456,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
20000,340,25,38,109,49,20,2.058,3,4,1.18,857,13,23,1415,9635,14,9,0,751,764,0,17472,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
25000,295,19,53,145,80,18,2.02,3,5,0.575,1145,15,14,1814,12613,18,12,0,957,976,0,22889,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
30000,322,17,41,131,72,14,2.012,3,4,0.851,1424,20,22,2200,15885,28,14,0,1200,1205,0,28725,0,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
35000,291,20,58,143,78,20,2.041,3,5,1.146,1712,22,15,2617,18982,35,18,0,1435,1430,0,34244,0,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
40000,297,20,53,142,78,19,2.01,3,4,0.889,1995,24,16,3007,22146,44,20,0,1681,1667,0,39911,0,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
45000,327,13,52,119,72,13,2.012,3,4,0.858,2280,27,20,3422,25254,55,24,0,1933,1912,0,45530,0,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
50000,283,24,58,147,80,22,2.01,3,4,0.755,2562,30,15,3827,28399,66,27,0,2157,2124,0,51162,0,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
55000,306,20,55,131,74,19,2,2,3,0.659,2833,31,23,4207,31430,75,30,0,2399,2348,0,56705,0,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
60000,326,20,46,120,63,19,2.024,3,5,1.03,3091,33,18,4598,34597,82,37,0,2624,2556,0,62317,0,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
