t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
10000,717,64,373,126,19,26,9.8,10,8,2.353,58,2,0,40,670,154,0,0,40,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,692,87,365,136,15,32,9.34,10,12,2.743,93,2,0,70,987,228,0,0,103,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,725,69,369,117,24,23,9.298,10,11,2.459,132,2,0,91,1268,282,0,0,178,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,754,81,336,109,14,26,9.9,10,6,1.816,165,2,1,116,1525,337,0,0,242,689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,830,73,277,100,9,23,9.844,10,6,1.768,193,2,2,145,1744,388,0,0,314,862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,819,84,263,114,5,24,10,10,4,1.468,203,2,0,179,1918,431,0,0,361,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,776,99,268,137,8,24,8.781,10,13,2.843,221,2,0,219,2109,476,0,0,408,1028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,866,91,202,121,6,18,9.542,10,7,1.934,246,2,0,247,2250,511,0,0,476,1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,971,71,142,96,6,15,8.143,10,10,2.584,273,3,3,267,2325,534,0,0,540,1225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,996,66,122,96,2,15,9.706,10,8,2.534,291,3,1,295,2420,555,0,0,587,1268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,1000,58,140,82,4,12,9.625,10,6,2.18,312,4,1,318,2568,589,0,0,636,1339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,1011,46,152,71,4,12,10,10,4,1.592,337,4,2,350,2733,630,0,0,701,1409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
