t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts
20000,211,7,2,292,106,15,2.223,6,8,0.955,175,9,43,376,7752,20,4,0,51,55,0,7367,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1996,0,0,0
40000,136,13,5,358,119,26,2.241,6,10,1.207,364,12,51,788,21799,62,11,0,220,231,0,20993,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4994,4962,0,0,0
60000,132,12,4,364,126,20,2.315,6,13,1.478,490,14,50,1087,33819,103,17,0,360,383,0,32717,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8033,8013,0,0,0
80000,116,12,3,381,120,22,2.408,6,14,1.688,622,15,49,1399,45652,139,21,0,500,536,0,44235,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10654,10622,0,0,0
100000,128,12,5,367,112,25,2.416,5,12,2.068,744,16,49,1695,58413,181,30,0,644,704,0,56698,3,0,0,0,0,0,0,0,0,0,0,0,0,0,13263,13231,0,0,0
120000,146,7,2,357,107,20,2.543,5,11,2.379,868,16,56,2017,69884,213,34,0,800,874,0,67859,3,0,0,0,0,0,0,0,0,0,0,0,0,0,16040,16008,0,0,0
140000,147,11,5,349,103,20,2.553,5,13,2.49,996,17,45,2351,81837,246,39,0,953,1064,0,79473,4,0,0,0,0,0,0,0,0,0,0,0,0,0,18668,18636,0,0,0
160000,129,14,4,365,84,30,2.737,5,12,2.843,1109,17,57,2660,93049,273,42,0,1085,1224,0,90368,4,0,0,0,0,0,0,0,0,0,0,0,0,0,21197,21151,0,0,0
180000,120,13,10,369,96,26,2.762,4,14,3.053,1239,19,49,3006,104688,310,47,0,1224,1424,0,101657,4,0,0,0,0,0,0,0,0,0,0,0,0,0,24118,24083,0,0,0
200000,148,9,2,353,89,22,2.82,4,13,3.059,1352,21,55,3335,115789,332,49,0,1362,1631,0,112436,4,0,0,0,0,0,0,0,0,0,0,0,0,0,26628,26588,0,0,0
220000,151,11,1,349,92,21,2.779,5,12,3.071,1480,21,50,3695,126986,365,53,0,1509,1846,0,123275,4,0,0,0,0,0,0,0,0,0,0,0,0,0,29277,29245,0,0,0
240000,129,9,6,368,106,18,2.726,5,13,3.135,1600,21,48,4034,138417,390,58,0,1646,2026,0,134365,4,0,0,0,0,0,0,0,0,0,0,0,0,0,31698,31667,0,0,0
260000,110,11,5,386,103,22,2.728,5,12,2.924,1728,22,53,4396,149430,418,60,0,1787,2238,0,145006,4,0,0,0,0,0,0,0,0,0,0,0,0,0,34193,34152,0,0,0
280000,143,7,5,357,103,18,2.669,5,10,2.661,1836,23,49,4681,160341,443,67,0,1920,2424,0,155635,4,0,0,0,0,0,0,0,0,0,0,0,0,0,36747,36706,0,0,0
300000,139,10,5,358,95,22,2.735,5,10,2.682,1961,23,58,5034,171681,467,70,0,2069,2626,0,166616,4,0,0,0,0,0,0,0,0,0,0,0,0,0,39449,39407,0,0,0
320000,118,11,2,381,86,27,2.885,5,9,2.627,2084,24,55,5390,182357,508,75,0,2212,2818,0,176933,4,0,0,0,0,0,0,0,0,0,0,0,0,0,42164,42112,0,0,0
340000,122,16,2,372,82,26,3.065,6,12,3.064,2180,24,53,5676,192783,546,80,0,2333,2990,0,187068,4,0,0,0,0,0,0,0,0,0,0,0,0,0,44774,44733,0,0,0
360000,148,19,2,343,75,28,2.854,5,11,2.881,2287,26,50,5993,203015,583,86,0,2467,3205,0,196978,4,0,0,0,0,0,0,0,0,0,0,0,0,0,47422,47379,0,0,0
380000,133,11,3,365,83,22,3.124,6,13,3.145,2391,27,54,6305,213755,619,89,0,2593,3372,0,207411,4,0,0,0,0,0,0,0,0,0,0,0,0,0,49580,49538,0,0,0
400000,108,15,5,384,105,19,2.96,6,16,3.401,2516,28,53,6668,225695,660,94,0,2728,3584,0,218983,5,0,0,0,0,0,0,0,0,0,0,0,0,0,52309,52281,0,0,0
420000,154,11,3,344,91,20,2.793,6,16,3.361,2620,30,53,6974,236035,699,99,0,2867,3791,0,229024,5,0,0,0,0,0,0,0,0,0,0,0,0,0,54960,54920,0,0,0
440000,123,12,5,372,89,23,2.92,7,16,3.475,2730,32,51,7284,247139,729,101,0,2982,3958,0,239815,5,0,0,0,0,0,0,0,0,0,0,0,0,0,57488,57436,0,0,0
460000,114,11,7,380,93,24,2.897,7,17,3.536,2837,32,49,7586,257174,769,108,0,3105,4131,0,249541,5,0,0,0,0,0,0,0,0,0,0,0,0,0,60048,60000,0,0,0
480000,129,10,4,369,89,19,3,7,17,3.462,2931,33,51,7876,268051,795,111,0,3227,4310,0,260133,5,0,0,0,0,0,0,0,0,0,0,0,0,0,62944,62900,0,0,0
500000,166,18,0,328,57,30,3.103,7,19,3.734,3033,34,58,8224,278399,825,116,0,3382,4550,0,270125,5,0,0,0,0,0,0,0,0,0,0,0,0,0,65766,65720,0,0,0
520000,121,13,5,373,72,27,3.253,7,21,3.81,3137,35,54,8556,287390,844,119,0,3499,4718,0,278780,5,0,0,0,0,0,0,0,0,0,0,0,0,0,68901,68845,0,0,0
540000,129,10,2,371,85,16,3.218,7,20,3.798,3229,37,52,8873,296808,878,123,0,3620,4918,0,287882,5,0,0,0,0,0,0,0,0,0,0,0,0,0,71687,71646,0,0,0
560000,111,15,6,380,82,27,2.936,7,18,3.626,3326,39,54,9176,305696,908,129,0,3728,5101,0,296459,5,0,0,0,0,0,0,0,0,0,0,0,0,0,74661,74602,0,0,0
580000,113,13,4,382,94,21,2.922,7,17,3.518,3434,42,43,9510,314688,937,138,0,3855,5307,0,305125,6,0,0,0,0,0,0,0,0,0,0,0,0,0,77179,77129,0,0,0
600000,140,13,1,358,73,24,3.155,6,20,3.801,3526,43,48,9825,323939,970,144,0,3988,5518,0,314068,8,0,0,0,0,0,0,0,0,0,0,0,0,0,80065,80015,0,0,0
620000,137,11,2,362,68,20,3.511,6,20,3.883,3613,44,51,10148,333348,997,151,0,4111,5717,0,323157,8,0,0,0,0,0,0,0,0,0,0,0,0,0,82704,82651,0,0,0
640000,124,11,3,374,68,23,3.484,6,19,3.758,3691,45,52,10440,342209,1015,156,0,4211,5893,0,331727,8,0,0,0,0,0,0,0,0,0,0,0,0,0,85592,85534,0,0,0
660000,147,17,3,345,53,25,3.551,6,23,4.126,3779,46,49,10766,350772,1038,161,0,4335,6127,0,339956,8,0,0,0,0,0,0,0,0,0,0,0,0,0,88922,88865,0,0,0
680000,124,18,1,369,68,28,3.177,6,20,3.884,3866,47,50,11067,360542,1064,165,0,4441,6302,0,349423,8,0,0,0,0,0,0,0,0,0,0,0,0,0,91309,91254,0,0,0
700000,117,14,3,378,69,24,3.333,7,24,4.061,3947,49,54,11345,369777,1090,169,0,4554,6453,0,358383,8,0,0,0,0,0,0,0,0,0,0,0,0,0,94338,94275,0,0,0
720000,107,19,3,383,63,28,3.407,7,25,4.091,4027,49,49,11634,377323,1122,172,0,4658,6636,0,365634,8,0,0,0,0,0,0,0,0,0,0,0,0,0,96997,96939,0,0,0
740000,137,20,1,354,56,28,3.405,8,22,4.027,4096,50,56,11889,385012,1147,175,0,4759,6822,0,373069,8,0,0,0,0,0,0,0,0,0,0,0,0,0,99736,99671,0,0,0
