t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts
20000,374,12,4,122,13,11,4.417,7,9,2.755,29,3,55,148,2180,26,4,0,15,36,0,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,403,403,0,0,0
40000,215,22,2,273,36,18,4.278,7,13,3.18,89,7,54,453,7169,95,4,0,63,143,0,6700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1763,1759,0,0,0
60000,198,17,3,294,49,16,4.062,7,23,3.818,147,7,56,718,13218,142,8,0,143,305,0,12489,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3867,3862,0,0,0
80000,201,15,3,293,50,16,4.091,7,24,4.08,213,8,47,1009,19580,197,13,0,234,511,0,18562,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5778,5773,0,0,0
100000,205,11,2,294,54,12,3.985,7,26,4.21,280,10,53,1299,26361,235,15,0,322,710,0,25062,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7587,7579,0,0,0
120000,213,11,5,283,52,9,4.082,8,23,4.151,326,10,53,1488,33278,309,17,0,391,842,0,31788,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9188,9173,0,0,0
140000,199,16,6,291,43,19,3.919,8,26,4.308,384,11,55,1773,39727,372,22,0,475,1037,0,37947,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10952,10938,0,0,0
160000,181,13,3,315,54,15,4.058,7,27,4.466,446,11,53,2046,46415,438,27,0,561,1202,0,44370,4,0,0,0,0,0,0,0,0,0,0,0,0,0,12505,12494,0,0,0
180000,187,16,5,304,52,16,3.721,7,21,4.048,507,12,56,2293,53132,500,32,0,643,1381,0,50836,5,0,0,0,0,0,0,0,0,0,0,0,0,0,14025,14010,0,0,0
200000,199,12,1,300,52,13,4.108,8,23,4.184,566,13,58,2545,59435,560,35,0,730,1552,0,56898,6,0,0,0,0,0,0,0,0,0,0,0,0,0,15949,15936,0,0,0
220000,199,20,4,289,49,19,3.75,7,22,4.08,637,15,53,2840,65988,616,37,0,823,1766,0,63148,7,0,0,0,0,0,0,0,0,0,0,0,0,0,17508,17498,0,0,0
240000,185,16,3,308,56,16,3.875,7,29,4.526,700,16,58,3102,72575,673,39,0,914,1927,0,69470,7,0,0,0,0,0,0,0,0,0,0,0,0,0,19001,18992,0,0,0
260000,201,13,2,296,47,16,4.095,7,31,4.713,750,16,53,3346,79531,730,45,0,993,2103,0,76187,7,0,0,0,0,0,0,0,0,0,0,0,0,0,20529,20520,0,0,0
280000,197,22,6,287,41,22,3.952,8,26,4.408,809,17,50,3609,86725,793,49,0,1074,2295,0,83110,8,0,0,0,0,0,0,0,0,0,0,0,0,0,21462,21454,0,0,0
300000,186,18,1,307,58,16,3.743,8,28,4.443,866,18,55,3845,92948,835,51,0,1145,2441,0,89107,8,0,0,0,0,0,0,0,0,0,0,0,0,0,22739,22735,0,0,0
320000,178,18,2,314,53,19,3.847,8,30,4.61,933,19,52,4095,99106,897,57,0,1227,2603,0,95019,8,0,0,0,0,0,0,0,0,0,0,0,0,0,24112,24096,0,0,0
340000,204,11,1,296,55,15,3.714,8,39,5.002,1003,23,53,4366,105933,958,63,0,1327,2795,0,101585,8,0,0,0,0,0,0,0,0,0,0,0,0,0,25550,25527,0,0,0
360000,239,11,3,259,47,10,4.228,8,33,4.863,1055,23,53,4595,112670,1023,67,0,1412,2971,0,108093,8,0,0,0,0,0,0,0,0,0,0,0,0,0,27028,27015,0,0,3
380000,183,19,2,308,46,16,4.258,8,34,4.841,1110,25,52,4867,119325,1080,72,0,1477,3128,0,114474,8,0,0,0,0,0,0,0,0,0,0,0,0,0,28224,28204,0,0,4
400000,179,25,3,305,42,21,4.079,8,26,4.424,1166,26,54,5135,125795,1137,75,0,1556,3318,0,120669,9,0,0,0,0,0,0,0,0,0,0,0,0,0,29673,29654,0,0,4
420000,206,15,2,289,45,15,4.15,8,26,4.329,1232,30,54,5396,131945,1188,79,0,1647,3502,0,126570,9,0,0,0,0,0,0,0,0,0,0,0,0,0,31149,31129,0,0,4
440000,170,16,6,320,50,16,4.455,8,25,4.383,1294,31,49,5669,138344,1238,83,0,1720,3672,0,132692,9,0,0,0,0,0,0,0,0,0,0,0,0,0,33300,33280,0,0,4
460000,191,19,3,299,43,17,4.25,8,32,4.717,1340,31,55,5909,144417,1289,88,0,1791,3860,0,138533,10,0,0,0,0,0,0,0,0,0,0,0,0,0,35804,35782,0,0,4
480000,195,11,3,303,54,15,3.884,8,35,4.917,1400,34,59,6146,150882,1339,89,0,1872,4014,0,144765,10,0,0,0,0,0,0,0,0,0,0,0,0,0,37245,37217,0,0,4
500000,208,12,2,290,52,12,4.125,8,32,4.771,1454,35,52,6382,157562,1387,93,0,1955,4178,0,151212,11,0,0,0,0,0,0,0,0,0,0,0,0,0,38495,38481,0,0,4
520000,190,17,2,303,43,18,4.279,7,30,4.623,1503,35,53,6612,163931,1439,99,0,2022,4329,0,157346,11,0,0,0,0,0,0,0,0,0,0,0,0,0,39848,39831,0,0,4
540000,221,12,4,275,45,13,4.241,7,27,4.44,1564,37,55,6872,170104,1499,104,0,2103,4537,0,163265,11,0,0,0,0,0,0,0,0,0,0,0,0,0,41312,41296,0,0,4
560000,181,18,6,307,51,18,4.058,8,34,4.758,1619,38,52,7121,176976,1557,109,0,2177,4678,0,169886,13,0,0,0,0,0,0,0,0,0,0,0,0,0,42903,42889,0,0,4
