t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
10000,345,61,116,118,0,21,9.524,10,9,2.87,24,1,0,67,286,73,0,0,28,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,245,86,134,175,0,25,9.4,10,11,2.967,38,2,1,141,473,127,0,0,58,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,214,110,122,194,3,20,8.565,10,11,3.051,58,3,2,204,662,180,0,0,111,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,193,108,122,217,1,24,9.48,10,10,3.033,84,3,1,272,852,234,0,0,182,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,242,101,112,185,0,21,9.143,10,8,2.792,112,4,0,323,1032,283,0,0,255,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,365,62,91,122,3,15,8,10,12,3.461,162,4,1,376,1199,325,0,0,364,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,264,90,111,175,1,18,9.526,10,8,2.8,174,4,2,445,1375,373,0,0,390,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,210,104,127,199,2,19,8.333,10,12,3.368,193,4,0,506,1551,420,0,0,439,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,208,104,116,212,2,21,8.304,10,14,3.534,222,4,1,562,1705,470,0,0,495,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,230,91,130,189,2,18,8.9,10,9,2.739,264,4,1,619,1923,533,0,0,582,643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,343,71,89,137,6,18,6.417,10,18,4.022,316,4,0,686,2102,587,0,0,679,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,395,53,85,107,6,10,7.625,10,10,3.078,355,6,3,743,2284,637,0,0,764,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130000,362,63,98,117,3,14,8.529,10,8,2.492,390,6,1,802,2500,691,0,0,835,929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,312,76,121,131,4,17,8.571,10,8,2.258,413,6,2,853,2659,735,0,0,874,973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000,309,62,126,143,2,20,8.182,10,10,2.664,443,6,1,925,2874,784,0,0,943,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
