t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
5000,331,26,12,131,4,10,4.643,9,8,2.638,29,3,38,172,623,4,1,0,32,55,0,1139,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,83,10,362,10,4,2.1
10000,216,30,11,226,25,16,3.195,8,8,1.733,129,8,19,496,2003,8,3,0,142,202,0,3647,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,125,63,1328,15,5,2.533
15000,216,33,23,224,18,22,3.15,8,15,3.027,245,9,24,827,3707,11,3,0,303,412,0,6671,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,136,114,2557,19,8,2.316
20000,187,36,18,253,36,24,2.967,8,17,3.231,362,10,26,1145,5607,16,5,0,445,575,0,10043,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,110,164,3921,18,7,2.333
25000,214,27,18,219,29,22,3.157,8,16,3.448,506,11,25,1509,7658,19,7,0,645,811,0,13819,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,104,220,5022,19,6,2.158
30000,238,30,24,210,41,22,2.619,8,12,2.398,647,12,27,1851,9864,25,9,0,822,1036,0,17740,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,79,280,6107,15,9,2.067
35000,243,35,7,208,31,36,2.343,8,10,1.765,823,15,20,2208,12250,29,12,0,1018,1240,0,22309,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,89,352,6962,27,9,1.704
40000,254,31,15,188,39,26,2.277,8,8,1.696,1004,17,22,2551,14969,34,18,0,1216,1450,0,27105,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,79,431,7817,19,7,1.895
45000,256,23,22,198,50,23,2.342,8,10,2.135,1187,19,23,2915,17510,45,20,0,1408,1649,0,31656,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,64,511,8728,15,8,1.933
50000,218,22,26,219,55,25,2.462,8,10,2.276,1371,21,23,3294,20091,53,22,0,1603,1850,0,36173,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,76,597,9691,18,8,2.056
55000,279,25,23,164,51,22,2.397,8,10,2.156,1558,24,20,3661,22779,61,26,0,1834,2098,0,40919,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,37,676,10504,16,4,1.688
60000,270,26,32,169,53,27,2.3,8,11,2.317,1780,26,21,4065,25806,73,28,0,2063,2347,0,46249,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,36,770,11116,16,4,1.563
