t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts
20000,291,20,9,192,24,16,4.275,6,28,4.615,46,5,44,239,5484,13,0,0,29,46,0,5210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40000,185,23,3,301,44,19,4.317,6,36,4.791,131,7,48,622,15710,36,0,0,109,244,0,15055,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
60000,179,15,7,311,55,14,4.217,7,40,5.081,201,7,53,942,26309,66,3,0,201,462,0,25336,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
80000,138,27,1,346,63,22,3.6,7,47,5.238,279,9,52,1257,37087,94,6,0,287,657,0,35792,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
100000,168,24,2,318,55,20,3.827,7,41,5.062,345,9,56,1537,46963,110,7,0,392,864,0,45385,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
120000,144,24,5,339,57,18,4.173,7,46,5.202,421,10,48,1858,57179,135,8,0,496,1060,0,55274,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
140000,194,17,6,295,49,17,4.121,7,45,5.222,486,11,43,2138,68123,160,9,0,594,1288,0,65941,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
160000,162,15,0,335,62,13,4.24,7,54,5.601,553,14,54,2442,78421,183,11,0,666,1479,0,75939,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
180000,131,16,4,361,64,14,4.359,7,51,5.381,617,16,53,2732,88745,201,11,0,755,1657,0,85966,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
200000,134,28,4,346,48,23,4.282,7,51,5.497,675,16,54,3013,98355,216,13,0,848,1863,0,95277,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
220000,148,26,2,336,47,25,4.208,7,50,5.416,739,16,52,3293,107957,244,13,0,931,2073,0,104598,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
240000,171,26,4,311,55,22,3.649,7,50,5.436,820,16,50,3612,118785,276,16,0,1034,2316,0,115107,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
260000,197,15,9,291,61,12,3.877,7,48,5.371,897,16,51,3918,129492,302,17,0,1142,2534,0,125509,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0
280000,177,23,7,305,55,16,3.986,7,49,5.421,966,17,56,4229,140366,333,18,0,1238,2735,0,136065,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0
300000,163,15,6,328,72,12,3.714,7,51,5.401,1050,20,56,4566,150757,351,23,0,1335,2951,0,146125,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0
