t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
10000,926,55,203,96,8,18,8.962,10,11,3.046,29,1,0,30,391,94,0,0,31,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,975,47,188,70,6,19,9.36,10,8,2.339,73,2,1,65,631,149,0,0,108,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,1051,39,136,54,4,13,10,10,4,1.609,86,2,1,91,723,169,0,0,156,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,1029,54,130,67,2,16,10,10,4,1.568,98,2,2,120,801,186,0,0,181,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,1021,63,112,84,2,15,9.118,10,6,1.939,107,2,3,148,879,207,0,0,203,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,1001,75,102,102,0,13,9.923,10,5,1.823,110,2,1,179,944,231,0,0,221,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,1014,66,98,102,1,14,9,10,6,1.872,128,3,0,204,1028,251,0,0,261,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,972,73,123,112,1,15,10,10,3,1.199,140,3,2,238,1149,286,0,0,293,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,882,82,192,124,5,20,9.56,10,5,1.646,155,3,1,263,1305,320,0,0,318,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,885,86,185,124,4,20,9.5,10,6,1.89,173,3,2,299,1470,362,0,0,376,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,894,85,176,125,4,18,9.318,10,6,1.934,191,3,1,328,1634,405,0,0,431,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,871,87,200,122,3,22,9.6,10,5,1.6,214,3,0,363,1805,445,0,0,483,731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
