t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
10000,833,58,280,109,15,19,9.941,10,7,2.449,35,2,0,38,465,112,0,0,20,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,789,76,296,119,10,27,9.811,10,8,2.465,61,2,0,70,691,163,0,0,65,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,839,72,268,101,8,27,9.571,10,7,2.225,89,2,0,103,903,206,0,0,134,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,897,68,213,102,6,24,9.633,10,7,2.255,108,2,1,141,1032,237,0,0,184,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,909,82,175,114,1,23,9.667,10,6,2.034,115,2,1,174,1147,274,0,0,222,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,941,71,164,104,8,19,8.296,10,10,2.828,146,2,0,196,1271,315,0,0,279,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,938,79,156,107,3,19,10,10,5,1.843,160,2,0,224,1403,343,0,0,312,618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,864,85,197,134,3,25,9.643,10,9,2.601,179,2,1,259,1588,386,0,0,342,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,805,84,263,128,6,28,9.5,10,8,2.167,205,3,0,291,1782,432,0,0,384,738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,767,99,273,141,4,29,9.939,10,6,1.87,220,3,0,320,1945,471,0,0,413,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,759,97,285,139,9,28,9.73,10,7,1.906,239,3,0,347,2085,508,0,0,457,881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,789,113,237,141,3,25,10,10,4,1.397,248,3,0,377,2205,540,0,0,490,975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
