t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
10000,921,59,192,108,6,19,9.4,10,9,2.889,26,1,2,38,365,85,0,0,22,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,864,76,232,108,4,22,10,10,6,2.271,46,1,1,61,546,130,0,0,58,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,813,80,272,115,12,26,9.105,10,11,2.73,71,2,0,89,733,165,0,0,96,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,866,65,240,109,10,24,8.971,10,13,2.894,101,2,0,124,955,210,0,0,171,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,901,71,212,96,3,21,10,10,5,1.898,120,2,1,153,1131,248,0,0,228,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,922,75,186,97,6,17,9.13,10,8,2.402,132,2,0,182,1252,282,0,0,272,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,954,73,145,108,3,15,9.667,10,6,1.88,140,2,2,212,1340,308,0,0,302,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,923,79,159,119,1,16,10,10,5,1.925,148,2,1,235,1446,337,0,0,326,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,956,71,143,110,6,17,8.391,10,9,2.701,175,3,0,267,1582,374,0,0,379,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,927,82,154,117,4,19,8.435,10,11,2.908,195,3,0,297,1734,421,0,0,425,795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,970,49,174,86,11,14,8.44,10,11,2.912,237,3,0,326,1922,464,0,0,497,899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,967,56,175,82,7,16,9.304,10,7,2.403,259,3,2,348,2098,499,0,0,536,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
