t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts
20000,471,4,4,33,6,3,3.667,6,3,1.585,19,2,3,48,1254,8,1,0,7,15,0,1182,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,438,5,23,46,16,5,3.143,6,8,2.665,50,4,3,112,3400,29,1,0,18,35,0,3231,6,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,472,2,11,27,9,2,3.273,6,7,2.595,78,5,1,167,5311,48,2,0,38,63,0,5069,10,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,452,4,18,38,17,3,2.7,6,6,2.146,112,5,2,210,7212,56,2,0,51,83,0,6868,14,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,431,5,27,49,19,4,3.087,6,10,2.699,143,5,2,276,9278,69,3,0,76,115,0,8834,19,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,433,3,29,47,27,2,2.621,6,10,2.823,188,5,0,352,12189,90,6,0,103,162,0,11624,24,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,480,0,11,21,13,0,2.462,5,5,1.823,223,6,4,401,14212,98,7,0,133,197,0,13566,30,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160000,487,0,10,15,11,0,2.273,3,3,1.096,249,7,4,440,15517,108,9,0,146,213,0,14818,32,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,494,1,4,13,7,1,2.125,3,3,1.406,267,7,7,476,16455,118,9,0,154,222,0,15727,39,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200000,495,1,4,12,7,1,2,2,4,1.906,290,8,3,518,17533,128,9,0,162,230,0,16763,44,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220000,506,1,0,5,1,1,2.5,3,2,1,301,8,6,538,18075,130,10,0,167,234,0,17292,49,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240000,508,0,1,3,2,0,2,2,1,0,310,8,9,552,18279,130,10,0,169,236,0,17487,54,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260000,510,0,0,2,1,0,2,2,1,0,316,8,12,564,18522,132,10,0,172,239,0,17724,58,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280000,510,0,0,2,1,0,2,2,1,0,323,8,10,578,18902,136,12,0,176,242,0,18094,61,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300000,502,0,4,6,5,0,2,2,4,1.922,330,8,10,591,19107,140,13,0,178,244,0,18295,70,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320000,502,0,3,7,5,0,2,2,1,0,343,8,7,610,19536,142,13,0,183,249,0,18706,72,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340000,506,0,1,5,3,0,2,2,1,0,350,8,10,628,19905,142,13,0,186,252,0,19063,76,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360000,508,0,0,4,2,0,2,2,1,0,364,8,8,655,20351,144,13,0,192,258,0,19497,84,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380000,497,0,3,12,7,0,2.143,3,3,1.379,382,8,6,687,21133,148,14,0,199,267,0,20253,90,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400000,501,0,1,10,5,0,2.2,3,4,1.922,395,10,8,713,21925,153,14,0,209,279,0,21021,93,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420000,491,1,5,15,8,1,2.222,3,4,1.658,409,12,7,735,22579,156,14,0,215,286,0,21649,97,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440000,489,1,4,18,8,1,2.333,3,3,1.53,428,12,9,769,23853,166,14,0,222,298,0,22886,102,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460000,475,1,15,21,14,1,2.4,3,4,1.889,467,14,4,824,25986,185,15,0,238,317,0,24937,107,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480000,468,0,13,31,18,0,2.444,3,4,1.493,496,15,2,874,27439,195,16,0,251,332,0,26323,110,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500000,478,0,9,25,15,0,2.267,3,4,1.746,527,16,4,923,29105,204,16,0,264,349,0,27921,113,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520000,487,0,7,18,10,0,2.5,3,5,2.046,551,16,6,962,30470,214,17,0,276,364,0,29237,117,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540000,495,0,5,12,7,0,2.429,4,4,1.664,576,17,6,1001,31715,229,20,0,289,379,0,30434,119,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560000,502,0,3,7,5,0,2,2,3,1.371,593,18,6,1034,32451,233,20,0,295,386,0,31149,128,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580000,498,0,5,9,7,0,2,2,2,0.592,613,18,11,1060,33280,239,20,0,301,392,0,31943,131,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000,490,0,5,17,11,0,2,2,3,1.322,639,19,8,1102,34431,246,20,0,311,401,0,33048,136,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620000,499,0,1,12,6,0,2.167,3,3,1.252,666,19,9,1143,35593,257,23,0,328,418,0,34162,140,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640000,508,0,1,3,2,0,2,2,1,0,680,19,10,1169,36468,262,24,0,338,430,0,35012,146,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660000,512,0,0,0,0,0,0,0,0,0,680,19,11,1170,36485,262,24,0,340,432,0,35029,149,617,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680000,502,0,2,8,5,0,2,2,3,1.371,699,19,8,1195,36998,263,24,0,343,435,0,35521,159,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700000,502,0,0,10,5,0,2,2,3,1.522,720,19,8,1232,37961,268,24,0,352,444,0,36454,166,642,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720000,500,0,2,10,6,0,2,2,3,1.459,734,19,7,1255,38575,272,25,0,354,446,0,37049,171,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740000,505,1,1,5,1,1,2.5,3,2,1,745,19,12,1275,39255,277,26,0,358,450,0,37707,174,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760000,505,0,0,7,3,0,2.333,3,3,1.585,761,19,8,1304,40005,285,26,0,365,456,0,38431,178,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780000,508,0,0,4,2,0,2,2,2,1,770,19,10,1321,40497,291,26,0,368,459,0,38903,179,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800000,503,1,0,8,3,1,2,2,2,1,784,19,8,1341,40984,294,26,0,371,462,0,39369,183,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820000,510,0,0,2,1,0,2,2,1,0,792,19,11,1353,41306,294,26,0,376,467,0,39681,187,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840000,508,0,0,4,2,0,2,2,1,0,801,19,10,1368,41733,297,26,0,379,470,0,40094,190,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860000,505,0,2,5,3,0,2.333,3,2,0.918,810,19,9,1382,42074,302,28,0,382,473,0,40423,194,719,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880000,510,0,0,2,1,0,2,2,1,0,823,19,9,1402,42581,303,28,0,386,477,0,40920,201,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900000,508,0,0,4,2,0,2,2,1,0,827,19,9,1410,42713,305,28,0,387,478,0,41049,204,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920000,490,0,5,17,11,0,2,2,3,1.495,852,19,4,1449,43593,314,28,0,395,486,0,41889,210,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940000,501,1,2,8,4,1,2,2,4,1.922,869,19,3,1479,44359,322,29,0,405,496,0,42626,215,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960000,502,0,2,8,5,0,2,2,4,1.922,882,19,6,1498,44946,328,29,0,411,502,0,43191,218,764,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980000,495,1,3,13,7,1,2,2,3,1.299,899,19,7,1527,45655,335,29,0,419,510,0,43877,226,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000,499,1,4,8,5,1,2,2,3,1.252,919,19,3,1563,46571,343,31,0,427,518,0,44757,229,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0
