t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
10000,867,48,266,99,15,20,9.343,10,11,2.858,37,1,1,37,448,95,0,0,36,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,878,62,247,93,7,24,10,10,5,1.944,70,2,0,71,677,147,0,0,101,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,898,71,209,102,6,26,8.906,10,10,2.562,87,2,0,110,822,189,0,0,141,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,904,73,204,99,7,23,8.833,10,10,2.455,102,2,1,137,938,217,0,0,179,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,929,73,168,110,3,19,9.818,10,6,1.965,118,2,1,168,1063,249,0,0,221,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,994,67,124,95,4,17,7.667,10,11,3.006,145,3,2,190,1160,289,0,0,284,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,1056,61,83,80,0,11,9.455,10,4,1.677,165,3,1,218,1250,323,0,0,343,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,1054,61,74,91,1,9,8.5,10,5,2.046,175,3,0,244,1307,336,0,0,367,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,1112,53,43,72,0,6,9.167,10,4,1.918,200,3,2,264,1364,358,0,0,416,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,1076,50,75,79,4,9,8,10,7,2.5,212,3,2,286,1430,378,0,0,430,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,1078,52,70,80,1,9,8.5,10,7,2.522,228,4,1,324,1532,408,0,0,470,642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,1089,54,63,74,0,8,10,10,4,1.75,238,4,0,340,1588,426,0,0,496,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
