t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts
20000,1408,76,35,201,12,32,3.864,7,13,2.884,232,9,38,438,1140,324,62,7,417,191,335,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,1411,75,41,193,14,33,3.723,5,17,3.374,581,14,45,1079,2586,684,188,26,1148,609,739,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,1495,58,29,138,11,22,3.697,5,12,2.774,881,19,53,1649,3828,1002,296,49,1828,953,1029,0,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,1530,47,26,117,5,18,4.348,6,10,2.345,1130,22,54,2121,4865,1286,383,65,2374,1205,1284,0,0,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,1423,70,42,185,11,30,3.878,6,17,3.312,1396,22,45,2638,6058,1617,469,83,2931,1469,1609,0,0,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,1402,82,43,193,8,26,4.382,7,13,2.727,1670,22,46,3225,7331,1955,580,103,3583,1779,1914,0,0,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,1519,48,33,120,7,20,3.889,6,10,2.619,1939,25,53,3720,8417,2234,675,121,4195,2068,2173,0,0,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160000,1465,57,40,158,10,21,4,5,11,2.719,2155,30,50,4145,9419,2521,733,133,4679,2260,2440,0,0,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,1426,68,53,173,16,26,3.905,8,20,3.786,2412,33,42,4649,10571,2839,831,151,5235,2528,2719,0,0,867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200000,1511,49,30,130,14,19,3.636,6,15,3.262,2733,37,45,5258,11821,3162,930,160,5931,2890,3050,0,0,967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220000,1446,68,46,160,8,24,4.125,5,16,3.123,2997,42,44,5833,13083,3510,1027,177,6552,3192,3310,0,0,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240000,1403,75,41,201,15,32,4,8,18,3.346,3296,42,45,6449,14442,3846,1154,189,7228,3546,3679,0,0,1181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260000,1392,84,44,200,8,30,4.237,7,13,2.605,3596,44,46,7067,15823,4215,1252,209,7927,3908,4046,0,0,1297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280000,1521,45,34,120,14,17,3.677,6,13,3.03,3917,45,51,7694,17153,4547,1373,227,8680,4268,4396,0,0,1414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300000,1512,51,27,130,6,18,4.208,5,6,1.637,4186,49,53,8202,18298,4861,1464,239,9267,4540,4688,0,0,1505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320000,1361,81,51,227,15,31,4.304,9,23,3.864,4476,51,42,8754,19566,5193,1570,259,9845,4841,5036,0,0,1610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340000,1470,58,36,156,13,25,3.684,6,14,3.067,4853,56,42,9468,21183,5588,1703,288,10697,5329,5438,0,0,1759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360000,1471,61,33,155,8,24,4.125,5,9,2.232,5142,59,47,10061,22433,5918,1810,304,11353,5644,5753,0,0,1863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380000,1455,68,38,159,9,25,4,5,16,3.297,5401,59,52,10613,23566,6213,1931,320,11948,5948,6003,0,0,1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400000,1486,54,46,134,15,21,3.528,6,18,3.669,5708,63,46,11184,24778,6537,2036,336,12609,6241,6295,0,0,2059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
