t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
5000,461,5,8,38,12,4,2.75,4,6,2.281,32,4,46,95,652,4,1,0,30,46,0,535,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,453,3,11,45,18,3,2.619,3,4,1.75,102,6,42,247,1771,7,1,0,90,120,0,1467,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15000,434,4,14,60,28,4,2.281,3,6,2.363,191,9,39,420,3169,10,3,0,168,205,0,2638,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,402,12,13,85,36,11,2.085,3,4,1.857,316,12,35,646,5160,16,4,0,264,304,0,4343,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25000,390,6,21,95,45,6,2.216,4,6,1.952,457,14,29,891,7400,20,7,0,387,414,0,6269,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,403,9,11,89,40,9,2.041,3,5,1.411,624,18,38,1171,9924,28,9,0,530,565,0,8429,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35000,423,7,10,72,33,7,2.05,3,4,1.299,762,24,38,1396,11957,37,10,0,654,681,0,10171,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,409,8,21,74,39,8,2.021,3,4,0.839,892,27,38,1607,14211,41,11,0,762,784,0,12154,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45000,395,13,18,86,39,13,2,2,2,0.706,1036,28,34,1837,16472,46,12,0,877,891,0,14111,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,404,9,15,84,40,9,2.02,3,4,0.872,1176,29,29,2063,18823,51,14,0,994,995,0,16171,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55000,406,8,12,86,41,8,2,2,2,0.246,1338,30,35,2324,21591,55,18,0,1134,1123,0,18608,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,428,8,12,64,30,8,2,2,1,0,1469,30,39,2535,23857,61,18,0,1251,1229,0,20600,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
