t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
10000,830,80,242,128,5,29,9.176,10,11,2.847,45,1,1,33,536,122,0,0,58,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,798,103,237,142,5,30,9.486,10,9,2.37,85,2,0,70,845,184,0,0,154,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,782,117,218,163,3,29,9.156,10,8,2.248,112,2,0,97,1086,235,0,0,223,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,765,122,211,182,2,25,9.704,10,6,1.908,129,2,2,130,1256,281,0,0,291,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,705,134,240,201,2,27,9.793,10,6,2.156,144,2,0,156,1480,336,0,0,352,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,667,130,291,192,10,30,9.2,10,9,2.587,190,3,0,182,1777,403,0,0,452,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,708,128,253,191,5,26,8.968,10,10,2.746,233,3,0,214,2090,468,0,0,559,727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,805,116,192,167,3,21,9.042,10,9,2.72,266,4,1,239,2295,516,0,0,656,877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,799,105,223,153,1,22,9.87,10,7,2.533,299,4,1,273,2571,580,0,0,748,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,680,142,261,197,2,29,9.677,10,10,2.76,325,4,1,303,2822,644,0,0,797,1059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,683,149,244,204,4,29,9.758,10,8,2.437,358,4,1,329,3032,691,0,0,871,1154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,676,134,260,210,10,33,8.186,10,15,3.383,400,4,0,361,3288,752,0,0,962,1266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
