t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
10000,322,67,102,149,1,17,9.444,10,9,2.886,24,2,1,80,326,91,0,0,37,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,235,87,134,184,2,19,9.857,10,7,2.396,42,2,1,146,510,137,0,0,67,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,239,90,129,182,3,19,8.318,10,9,2.932,66,2,1,204,667,180,0,0,127,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,217,100,139,184,4,19,8.913,10,9,2.817,92,4,2,263,856,234,0,0,190,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,179,115,137,209,2,24,9.231,10,9,2.738,115,4,0,328,1006,281,0,0,236,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,131,122,121,266,1,24,9.84,10,7,2.567,128,4,1,394,1140,319,0,0,267,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,118,142,79,301,1,23,9.042,10,10,3.042,141,4,2,458,1230,347,0,0,302,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,106,136,68,330,2,23,9.56,10,8,2.824,152,4,0,520,1328,377,0,0,338,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,173,109,91,267,5,24,8.241,10,12,3.342,203,4,0,579,1501,419,0,0,433,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,194,107,96,243,2,21,9.304,10,8,2.701,241,4,0,651,1721,475,0,0,518,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,142,114,144,240,2,25,9.407,10,7,2.68,265,4,1,692,1879,525,0,0,559,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,106,131,114,289,0,28,10,10,6,2.463,272,4,1,769,2002,566,0,0,588,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130000,122,135,69,314,0,27,9.741,10,8,2.754,285,5,1,828,2099,593,0,0,629,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,127,123,88,302,2,26,9.25,10,9,2.909,312,5,1,890,2245,636,0,0,687,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000,145,112,103,280,0,29,9.759,10,8,2.689,336,5,1,962,2408,681,0,0,749,807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
