t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
10000,276,81,133,150,2,21,9.565,10,8,2.674,30,2,1,63,373,99,0,0,39,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,327,74,100,139,5,15,8.1,10,11,3.046,69,2,0,120,580,146,0,0,137,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,283,85,124,148,4,20,8,10,12,3.037,104,3,0,165,800,210,0,0,201,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,249,92,116,183,2,19,9.143,10,8,2.599,133,4,2,235,1014,274,0,0,278,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,179,117,122,222,2,21,9.043,10,8,2.661,159,4,0,296,1243,342,0,0,338,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,159,114,141,226,7,22,7.552,10,12,3.25,196,4,0,357,1442,395,0,0,416,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,124,122,138,255,1,28,9.138,10,11,2.883,229,4,0,421,1639,457,0,0,492,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,144,116,133,247,3,26,8.517,10,13,3.102,279,5,2,487,1859,522,0,0,588,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,167,126,97,250,4,25,8,10,14,3.328,330,5,0,561,2098,576,0,0,697,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,169,109,128,234,1,24,9.76,10,6,1.984,381,5,1,610,2327,638,0,0,791,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,185,113,98,244,1,23,9.417,10,9,2.657,412,5,2,675,2514,687,0,0,865,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,119,139,103,279,3,23,9.269,10,7,2.282,434,5,1,744,2718,742,0,0,917,842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130000,122,133,116,269,2,24,9.346,10,7,2.256,468,5,0,799,2883,783,0,0,983,913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,123,140,92,284,2,26,8.321,10,12,2.891,499,6,1,852,3047,834,0,0,1054,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000,138,121,130,251,4,22,8.615,10,8,2.511,538,6,0,907,3278,894,0,0,1146,1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
