t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
10000,278,66,165,131,6,23,8.517,10,13,3.135,41,2,3,58,446,104,0,0,60,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,204,105,151,180,0,24,9.708,10,7,2.273,67,2,0,122,717,162,0,0,124,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,187,110,138,205,1,22,9.087,10,11,2.99,85,2,1,167,860,207,0,0,175,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,188,120,129,203,2,20,8.682,10,10,2.857,120,3,2,222,1067,265,0,0,259,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,182,119,121,218,4,21,8.68,10,10,2.883,152,3,1,281,1284,327,0,0,346,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,168,102,164,206,3,24,9.074,10,10,2.883,209,5,3,341,1556,397,0,0,448,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,164,119,140,217,2,22,9.167,10,9,2.666,239,5,1,394,1755,464,0,0,523,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,216,98,131,195,6,22,8.179,10,10,2.926,283,7,0,449,1951,517,0,0,624,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,176,113,125,226,0,27,8.889,10,10,2.939,323,7,1,517,2235,590,0,0,712,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,165,112,142,221,4,25,8.483,10,10,2.862,359,7,0,577,2472,656,0,0,793,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,143,127,101,269,3,26,8.724,10,10,2.956,384,7,0,648,2661,708,0,0,859,866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,107,144,108,281,1,25,9.538,10,6,2.267,408,7,0,691,2824,758,0,0,899,924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130000,97,150,65,328,2,24,9.154,10,8,2.594,418,7,2,748,2911,793,0,0,931,952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,88,150,82,320,0,26,10,10,4,1.958,446,7,0,805,3097,848,0,0,997,1027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000,83,140,61,356,0,29,8.828,10,9,2.719,469,7,1,874,3197,886,0,0,1042,1056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
