t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts
20000,322,3,8,19,4,2,4,6,3,1.459,7,2,30,31,680,1,0,0,9,28,0,627,1,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0
40000,306,1,18,27,14,1,3,6,5,1.688,28,4,18,77,1958,3,0,0,22,61,0,1847,3,0,31,0,0,0,0,0,0,0,2,0,0,0,0,0
60000,308,1,16,27,13,1,3.071,6,4,1.689,47,7,19,117,3879,11,1,0,44,94,0,3718,4,0,46,0,0,0,0,0,0,0,3,0,0,0,0,0
80000,244,1,43,64,38,1,2.744,6,5,1.456,87,11,21,177,6371,19,1,0,60,122,0,6104,5,0,71,0,0,0,0,0,0,0,6,0,0,0,0,0
100000,236,6,24,86,37,5,2.429,5,5,1.353,132,12,14,276,10060,33,5,0,103,190,0,9677,5,0,126,0,0,0,0,0,0,0,7,0,0,0,0,0
120000,219,4,44,85,45,4,2.571,7,6,1.549,189,12,15,353,13605,44,9,0,155,253,0,13094,5,0,168,0,0,0,0,0,0,0,9,0,0,0,0,0
140000,196,4,57,95,46,4,2.9,7,11,2.205,245,12,9,458,17714,53,15,0,213,338,0,17041,6,0,236,0,0,0,0,0,0,0,10,0,0,0,0,0
160000,176,9,58,109,40,7,3.319,7,12,2.962,290,12,13,562,21089,62,16,0,266,430,0,20256,8,0,314,0,0,0,0,0,0,0,12,0,0,0,0,0
180000,224,3,37,88,34,3,3.243,6,10,2.935,331,12,21,658,24485,71,18,0,323,541,0,23535,9,0,385,0,0,0,0,0,0,0,10,0,0,0,0,0
200000,194,3,62,93,45,3,3.125,6,12,2.994,377,14,20,741,28366,85,19,0,363,621,0,27267,9,0,438,0,0,0,0,0,0,0,8,0,0,0,0,0
220000,209,5,51,87,40,4,3.045,6,10,2.914,426,15,15,834,32154,93,21,0,418,736,0,30904,10,0,505,0,0,0,0,0,0,0,7,0,0,0,0,0
240000,199,7,57,89,37,7,3.136,6,10,2.768,467,17,14,924,35814,103,22,0,466,829,0,34412,10,0,561,0,0,0,0,0,0,0,9,0,0,0,0,0
