t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts
20000,478,1,6,27,14,1,2.2,3,4,1.673,24,4,16,52,1351,17,0,1,13,16,1,1290,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,482,0,4,26,12,0,2.5,3,5,2.189,56,7,16,123,3280,30,2,1,34,38,1,3156,6,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,416,3,17,76,32,3,2.6,4,9,2.568,114,10,3,252,6558,59,6,1,63,72,1,6287,9,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,410,7,19,76,29,7,2.5,4,10,2.752,168,10,5,381,11096,104,8,2,106,134,1,10670,10,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,415,2,11,84,36,2,2.474,4,7,2.227,230,10,5,511,15584,156,9,2,148,197,1,15008,13,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,397,3,18,94,37,3,2.775,4,10,2.517,289,10,3,646,20115,194,12,3,192,261,1,19379,15,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,386,4,21,101,40,4,2.705,6,10,2.528,347,10,6,779,25011,235,14,4,243,336,1,24109,18,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160000,401,5,19,87,34,4,2.763,5,11,2.728,405,12,3,924,29551,279,21,7,301,418,1,28489,21,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,389,8,18,97,27,8,2.971,9,10,2.626,451,12,2,1047,34113,331,26,10,339,483,1,32898,24,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200000,397,2,15,98,38,2,2.775,4,11,2.577,520,14,9,1194,38379,385,28,11,393,577,1,36980,28,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220000,392,6,14,100,31,6,2.892,6,11,2.902,581,17,10,1331,42779,425,34,14,441,653,1,41209,29,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240000,359,5,24,124,40,5,3.2,7,16,3.232,645,17,6,1491,47775,475,40,16,488,723,1,46015,32,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260000,364,9,21,118,31,8,3.282,8,16,3.411,697,17,4,1643,52569,541,46,16,532,813,1,50636,35,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280000,363,8,33,108,36,7,3.163,8,21,3.929,748,17,4,1786,57484,590,49,17,581,907,1,55368,37,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300000,359,6,38,109,50,4,2.685,7,19,3.847,825,19,4,1944,62687,634,51,18,640,998,1,60363,39,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320000,389,5,24,94,45,5,2.36,4,14,3.371,918,19,3,2128,68391,679,55,18,713,1111,1,65843,43,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340000,377,5,31,99,48,5,2.415,4,16,3.437,1007,20,3,2292,73986,721,62,20,766,1181,1,71227,44,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360000,385,5,23,99,46,5,2.333,4,12,3.002,1099,22,7,2460,79776,756,71,20,822,1246,4,76814,48,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380000,427,5,8,72,29,5,2.324,6,11,2.861,1165,24,6,2598,85146,800,75,21,874,1309,4,82050,53,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400000,405,5,18,84,37,5,2.405,4,9,2.828,1238,24,7,2738,89395,832,77,22,917,1359,4,86121,55,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420000,378,5,33,96,46,5,2.431,6,12,2.928,1317,26,1,2891,94251,870,80,23,971,1422,4,90785,58,724,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440000,401,3,18,90,44,3,2.255,4,11,2.842,1396,28,6,3056,100501,923,82,25,1024,1489,4,96856,61,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460000,385,5,37,85,39,5,2.545,6,11,3.073,1466,30,5,3197,105309,968,85,26,1076,1551,4,101471,64,824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
