t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs
10000,138,360,337,1005,17,65,8.598,22,52,5.183,202,5,14,833,2709,424,75,40,448,480,596,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,61,379,153,1247,5,60,10.6,29,53,5.415,368,8,31,1677,4341,698,113,118,1045,1187,985,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,123,356,196,1165,13,66,9.835,30,70,5.96,523,9,22,2435,5718,896,133,182,1569,1878,1201,0,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,80,354,197,1209,16,55,10.704,28,62,5.788,685,10,21,3242,7271,1133,161,250,2145,2564,1441,0,0,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,84,369,170,1217,16,54,10.6,31,63,5.89,814,10,27,3967,8569,1354,175,318,2607,3203,1657,0,0,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,81,393,170,1196,9,48,11.211,27,51,5.559,935,11,27,4664,9801,1543,194,373,3063,3779,1798,0,0,784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,125,364,225,1125,22,43,9.138,34,56,5.703,1107,13,21,5488,11413,1782,233,460,3650,4595,2026,0,0,928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
