t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
10000,296,69,161,114,2,21,9.435,10,8,2.62,33,1,1,68,400,97,0,0,43,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,228,83,192,137,7,22,9.172,10,10,2.666,55,2,1,122,617,150,0,0,95,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,205,100,166,169,3,22,9.4,10,8,2.501,70,3,0,180,774,198,0,0,143,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,166,99,184,191,3,28,9.032,10,11,2.941,95,3,1,239,952,239,0,0,191,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,132,120,164,224,3,26,9.552,10,8,2.637,112,3,2,311,1142,296,0,0,242,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,115,134,147,244,0,28,9.357,10,9,2.829,124,3,1,357,1250,334,0,0,277,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,111,138,134,257,2,26,9.571,10,8,2.651,146,4,1,416,1392,381,0,0,334,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,102,136,134,268,1,29,9.767,10,7,2.598,163,4,0,474,1520,420,0,0,384,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,103,140,128,269,1,26,9.593,10,9,2.918,175,4,0,523,1640,456,0,0,431,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,96,149,84,311,1,27,8.821,10,11,3.135,184,4,1,592,1719,483,0,0,462,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,99,146,93,302,2,24,9.462,10,9,2.965,208,4,1,649,1865,527,0,0,519,588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,119,118,159,244,3,28,9.194,10,9,2.926,251,4,1,706,2076,584,0,0,609,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130000,118,132,133,257,2,27,9.586,10,9,2.912,273,5,0,775,2232,629,0,0,663,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,136,112,156,236,3,26,9.483,10,8,2.777,300,5,0,822,2386,674,0,0,729,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000,125,127,143,245,2,29,8.839,10,13,3.318,329,5,2,886,2594,725,0,0,805,874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
