t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
10000,836,78,247,119,7,23,9.633,10,8,2.533,42,2,1,36,549,119,0,0,54,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,711,113,274,182,9,32,9.024,10,13,3.023,78,2,0,70,920,199,0,0,126,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,734,98,287,161,9,34,8.279,10,18,3.491,143,3,0,110,1287,282,0,0,264,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,732,115,273,160,11,32,8.256,10,11,2.92,188,3,0,136,1567,343,0,0,357,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,691,145,241,203,1,34,9.886,10,7,2.254,207,3,0,174,1789,390,0,0,425,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,661,154,244,221,4,33,9,10,11,2.731,231,3,0,208,2020,446,0,0,503,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,677,154,236,213,1,26,9.481,10,6,2.191,266,3,1,238,2264,516,0,0,604,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,735,134,214,197,7,23,8.367,10,11,3.031,301,4,0,275,2468,569,0,0,705,888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,801,120,189,170,0,21,9.238,10,8,2.547,337,4,0,308,2640,610,0,0,808,977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,802,117,187,174,3,23,8.615,10,11,2.958,366,4,1,336,2818,656,0,0,879,1049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,689,131,275,185,4,27,9.355,10,13,3.173,394,4,1,364,3100,713,0,0,952,1107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,753,132,217,178,4,25,8.345,10,13,3.039,432,4,1,392,3269,757,0,0,1052,1185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
