t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
5000,338,23,13,129,3,11,5.214,8,9,2.985,25,5,31,159,442,1,0,0,25,48,0,938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,71,7,274,9,5,2.556
10000,217,26,15,245,9,15,4.667,8,12,3.387,78,7,37,424,1427,5,1,0,98,170,0,2778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,142,28,1335,14,6,2.714
15000,118,35,7,343,9,19,4.607,8,14,3.566,127,8,46,659,2524,6,2,0,168,253,0,4917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,205,48,2918,16,7,3
20000,93,32,2,377,6,20,4.769,8,12,3.364,164,8,41,841,3402,8,2,0,234,347,0,6680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,242,61,4812,18,6,3.167
25000,76,32,1,398,3,20,5.435,8,13,3.349,187,9,48,976,4064,9,3,0,289,412,0,8052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,247,68,7066,16,8,3.75
30000,80,27,7,394,6,19,5.04,8,16,3.863,209,9,50,1106,4700,10,4,0,350,490,0,9300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,263,73,9313,15,8,3.867
35000,87,24,2,391,7,17,4.75,8,16,3.824,230,9,46,1220,5426,12,4,0,401,564,0,10663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,272,81,11773,15,8,3.867
40000,80,22,1,405,5,16,4.952,8,12,3.427,251,10,49,1346,5994,12,5,0,452,629,0,11823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,292,91,14326,15,8,4.067
45000,53,25,0,432,2,16,5.5,8,11,3.239,265,10,48,1448,6568,13,5,0,484,673,0,12916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,305,98,16947,16,9,4.438
50000,70,15,2,421,6,12,5.722,9,12,3.419,276,10,52,1527,6998,13,6,0,522,729,0,13722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,309,104,19743,12,10,5.417
55000,65,29,5,411,4,13,5.706,11,11,3.293,283,10,51,1599,7473,14,7,0,558,775,0,14653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,305,107,22468,13,9,4.462
60000,66,12,1,430,3,12,6.533,10,12,3.507,297,10,50,1707,7894,15,8,0,597,826,0,15427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,309,112,25193,11,10,5.727
