t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
20000,1083,5,0,52,3,3,6.167,8,4,1.792,19,3,98,112,2105,647,0,0,43,96,0,2503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
40000,934,19,4,183,3,12,7.6,8,5,1.823,40,5,93,289,5182,1668,0,0,74,171,0,6205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0
60000,863,18,4,255,0,20,8,8,4,1.461,80,7,88,551,10423,3394,0,0,162,363,0,12580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0
80000,772,26,2,340,3,23,8,8,9,2.429,121,9,98,881,17863,6031,0,0,263,612,0,21382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0
100000,752,34,0,354,1,26,7.407,8,14,3.347,181,11,93,1293,26239,9066,0,0,420,960,0,31546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0
120000,672,37,3,428,10,28,7.763,8,16,3.504,244,11,88,1748,34678,12061,0,0,563,1300,0,42266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0
140000,753,28,2,357,5,25,7.633,8,12,3.123,307,12,92,2164,44696,15587,0,0,735,1703,0,54529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0
160000,639,38,3,460,2,32,7.971,8,10,2.946,366,13,89,2597,54233,18988,0,0,878,2007,0,66675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0
180000,746,27,3,364,7,22,7.552,8,12,3.094,436,15,89,3009,63500,22326,0,0,1059,2417,0,78100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0
200000,676,39,2,422,3,30,7.697,8,13,3.05,492,16,94,3414,72046,25253,0,0,1201,2719,0,89129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0
