t,free,docked,repel,tpl,strands,complexes,meanLen,maxLen,distinct,entropy,births,maxGen,eOn,energyUsed,docks,softDocks,captures,ligations,frays,unzips,fed,undocks,spont,breaks,energyCharged,rings,memRings,memArcs,enclosedAB,enclosedE,enclosedTPL,enclosedMotif,totalMotif,ringsWithStrand,memActive,made,binds,melts,snaps,rayHits,cuts,proofs,held,stacked,stackRows,stackMelts,nStacks,maxStack,meanStack
10000,863,56,265,96,15,19,9.206,10,12,2.992,54,1,1,36,574,127,0,0,61,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,861,59,268,92,15,19,9.471,10,9,2.555,105,2,1,63,889,199,0,0,148,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,784,96,262,138,7,25,9.875,10,7,2.061,125,2,0,102,1148,259,0,0,188,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,736,112,279,153,5,29,9.382,10,9,2.318,141,2,1,135,1322,305,0,0,235,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,769,113,243,155,4,26,9.7,10,8,2.112,165,2,0,164,1488,355,0,0,299,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,780,123,210,167,3,24,9.556,10,7,1.936,181,2,0,189,1631,392,0,0,341,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,697,143,244,196,1,29,9.8,10,6,1.983,189,2,1,216,1783,431,0,0,359,697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,672,140,276,192,8,25,8.727,10,10,2.491,217,2,0,244,2013,486,0,0,431,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,725,134,239,182,4,25,9.483,10,6,1.784,244,3,0,271,2182,534,0,0,505,894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,733,120,253,174,9,25,8.529,10,12,2.674,275,3,0,302,2398,595,0,0,584,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,745,124,237,174,12,22,7.853,10,16,3.397,305,3,0,340,2558,652,0,0,659,1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,820,92,219,149,6,22,9.393,10,7,1.999,345,3,1,372,2758,690,0,0,749,1174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
